순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
"1","국내도서","멈추면, 비로소 보이는 것들","14654842","9788965700609","03840","혜민 지음, 이영철 그림","쌤앤파커스","20120127","14,000","12,600","700점","96915","에세이"
"2","국내도서","천 번을 흔들려야 어른이 된다","18957034","9788954618984","03810","김난도 지음","오우아","20120828","16,500","14,850","820점","16363","에세이"
"3","국내도서","빅 픽처","7143629","9788984371026","03840","더글라스 케네디 지음, 조동섭 옮김","밝은세상","20100610","12,000","10,800","600점","36262","소설/시/희곡"
"4","국내도서","파도가 바다의 일이라면","18924655","9788954428224","03810","김연수 지음","자음과모음","20120827","13,000","11,700","650점","6598","소설/시/희곡"
"5","국내도서","달팽이가 느려도 늦지 않다","16497069","9788960652811","13800","정목 지음","공감","20120515","14,000","12,600","700점","16820","에세이"
"6","국내도서","나의 문화유산답사기 7","19219894","9788936472184","03810","유홍준 지음","창비","20120913","20,000","18,000","1,000점","12991","인문학"
"7","국내도서","사랑은 상처를 허락하는 것이다","20112427","9788993094640","03810","공지영 지음","폴라북스(현대문학)","20121010","14,000","12,600","700점","3266","에세이"
"8","국내도서","1日1食","19469138","9788998010041","13510","나구모 요시노리 지음, 양영철 옮김","위즈덤하우스","20120906","16,800","15,120","840점","9429","건강/취미"
"9","국내도서","내가 행복해지는 거절의 힘","19563348","9788994597126","13180","마누엘 스미스 지음, 박미경 옮김","이다미디어","20120922","16,000","14,400","800점","6391","자기계발"
"10","국내도서","총 균 쇠 (무선 제작)","615014","9788970127248","03900","제레드 다이아몬드 지음, 김진준 옮김","문학사상","20051219","28,000","25,200","1,400점","66746","인문학"
"11","국내도서","바람이 분다 당신이 좋다","17563850","9788993928488","03810","이병률 지음","달","20120704","15,300","13,770","760점","23385","에세이"
"12","국내도서","템테이션","19788652","9788984371170","03840","더글라스 케네디 지음, 조동섭 옮김","밝은세상","20120927","13,500","12,150","670점","4233","소설/시/희곡"
"13","국내도서","장사의 神","19921778","9788965700890","03320","우노 다카시 지음, 김문정 옮김","쌤앤파커스","20120927","14,000","12,600","700점","10617","경제경영"
"14","국내도서","멈추지 마, 다시 꿈부터 써봐","6920838","9788901107585","03810","김수영 지음","웅진지식하우스","20100430","12,000","10,800","600점","14126","자기계발"
"15","국내도서","사람은 무엇으로 사는가 - 전2권 (한글판 + 영문판)","18409786","9788997213689","14740","레프 니콜라예비치 톨스토이 지음, 장영재 옮김","더클래식","20120807","6,600","5,940","330점","9915","소설/시/희곡"
"16","국내도서","당신의 꿈은 무엇입니까","19504938","9788901150796","03810","김수영 지음","웅진지식하우스","20120919","15,000","13,500","750점","3846","자기계발"
"17","국내도서","의자놀이","18409542","9788958625254","03810","공지영 지음","휴머니스트","20120806","12,000","10,800","600점","10997","사회과학"
"18","국내도서","아프니까 청춘이다","8325070","9788965700036","03810","김난도 지음","쌤앤파커스","20101224","14,000","12,600","700점","73345","에세이"
"19","국내도서","베르나르 베르베르의 상상력 사전","11058694","9788932910864","03860","베르나르 베르베르 지음, 이세욱.임호경 옮김","열린책들","20110303","15,800","14,220","790점","19815","에세이"
"20","국내도서","용의자 X의 헌신","674731","9788972753698","03830","히가시노 게이고 지음, 양억관 옮김","현대문학","20060811","13,000","11,700","650점","19431","소설/시/희곡"
"21","국내도서","내가 알고 있는 걸 당신도 알게 된다면","16721086","9788994013503","03320","칼 필레머 지음, 박여진 옮김","토네이도","20120512","14,000","12,600","700점","38545","자기계발"
"22","국내도서","데미안 - 전2권 (한글판 + 영문판)","20315065","9788997213795","14740","헤르만 헤세 지음, 이순학 옮김","더클래식","20130101","6,600","5,940","330점","8252","소설/시/희곡"
"23","국내도서","생애 최고의 날은 아직 살지 않은 날들","883403","9788992378055","03810","정호승, 법륜, 박완서, 정운찬 외 지음","조화로운삶(위즈덤하우스)","20070205","9,000","8,100","450점","19778","에세이"
"24","국내도서","48분 기적의 독서법","14364854","9788966370184","13010","김병완 지음","미다스북스","20111222","14,000","12,600","700점","2088","인문학"
"25","국내도서","스님의 주례사","7723124","9788984314207","03810","법륜스님 지음, 김점선 그림","휴(休)","20100913","12,000","10,800","600점","30146","종교/역학"
"26","국내도서","매직 Magic","20457987","9788952219336","03320","론다 번 지음, 하윤숙 옮김","살림","20121019","13,800","12,420","690점","2433","자기계발"
"27","국내도서","초등 고전읽기 혁명","13020859","9788992814423","13370","송재환 지음","글담출판","20110914","12,800","11,520","640점","7530","좋은부모"
"28","국내도서","나는 결심하지만 뇌는 비웃는다","19265826","9788971848852","13320","데이비드 디살보 지음, 이은진 옮김","모멘텀","20120829","15,000","13,500","750점","2534","자기계발"
"29","국내도서","서른 살엔 미처 몰랐던 것들","8180770","9788901114637","03810","김선경 지음","걷는나무","20101118","13,000","11,700","650점","4740","에세이"
"30","국내도서","엄마 수업","13326504","9788984315112","03810","법륜 지음, 이순형 그림","휴(休)","20111010","12,000","10,800","600점","33867","에세이"
"31","국내도서","시크릿","927185","9788952206503","03320","론다 번 지음, 김우열 옮김","살림Biz","20070622","16,800","15,120","840점","99290","자기계발"
"32","국내도서","국가란 무엇인가","11343556","9788971994276","03340","유시민 지음","돌베개","20110418","14,000","12,600","700점","9057","인문학"
"33","국내도서","한권으로 읽는 조선왕조실록","527081","9788901047546","04900","박영규 지음","웅진지식하우스","20041118","18,000","16,200","900점","31126","역사"
"34","국내도서","0-3세 아빠 육아가 아이 미래를 결정한다","19617670","9788992814584","13370","리처드 플레처 지음, 김양미 옮김","글담출판","20120925","12,800","11,520","640점","2198","좋은부모"
"35","국내도서","어제 뭐 먹었어? 6","20432269","9788954249140","04810","요시나가 후미 지음","삼양출판사(만화)","20121017","5,000","4,500","250점","1673","만화"
"36","국내도서","숲의 종족 클로네 7","20433500","9788954238410","04810","이환 지음","드림북스","20121018","9,000","8,100","450점","1402","소설/시/희곡"
"37","국내도서","와일드","20111732","9788994013565","03840","셰릴 스트레이드 지음, 우진하 옮김","나무의철학","20121020","14,800","13,320","740점","3284","에세이"
"38","국내도서","할머니 의사 청진기를 놓다","4827978","9788915072725","03810","조병국 지음","삼성출판사","20091101","12,000","10,800","600점","1929","에세이"
"39","국내도서","엄마 딸 여행","17121240","9788994030852","13800","이지나 지음","나무수","20120525","14,800","13,320","740점","907","여행"
"40","국내도서","네가 어떤 삶을 살든 나는 너를 응원할 것이다","1957469","9788996047636","03800","공지영 지음","오픈하우스","20080324","14,400","12,960","720점","35351","에세이"
"41","국내도서","사부님은 갈수록 유머러스해진다","6002645","9788954609661","03820","모옌 지음, 임홍빈 옮김","문학동네","20091222","11,000","9,900","550점","1094","소설/시/희곡"
"42","국내도서","박시백의 조선왕조실록 19","20007633","9788958625469","07910","박시백 지음","휴머니스트","20121015","13,000","11,700","650점","2305","역사"
"43","국내도서","동양학을 읽는 월요일","20409364","9788925548203","03150","조용헌 지음, 백종하 사진","알에이치코리아(RHK)","20121017","14,000","12,600","700점","665","인문학"
"44","국내도서","개구리","17946388","9788937490583","04800","모옌 지음, 심규호.유소영 옮김","민음사","20120629","15,000","13,500","750점","2181","소설/시/희곡"
"45","국내도서","끌림","7332337","9788993928181","03810","이병률 지음","달","20100701","15,000","13,500","750점","14301","에세이"
"46","국내도서","사랑하지 말자","19052221","9788982641251","03100","도올 김용옥 지음","통나무","20120820","15,000","13,500","750점","4766","인문학"
"47","국내도서","이윤기의 그리스 로마 신화 세트 - 전5권 (부록: 신화깊이읽기 포함)","7961681","9788901114378","04210","이윤기 지음","웅진지식하우스","20000626","67,500","60,750","3,370점","8031","인문학"
"48","국내도서","그레이의 50가지 그림자 1","18593792","9788952766441","04840","E L 제임스 지음, 박은서 옮김","시공사","20120808","12,000","10,800","600점","6599","소설/시/희곡"
"49","국내도서","하루 15분 정리의 힘","15915573","9788960865273","13320","윤선현 지음","위즈덤하우스","20120323","13,800","12,420","690점","10642","자기계발"
"50","국내도서","너에게 닿기를 16","20458447","9788967255466","07830","시이나 카루호 지음","대원씨아이(만화)","20121018","4,800","4,320","240점","2991","만화"
"51","국내도서","New English 900 Vol.1 뉴잉글리시 900 (본책 + 트레이닝북 + 원어민MP3 + 해설강의MP3)","19078853","9788917945935","13590","Edwin T. Cornelius, Jr 지음, 이보영 감수","와이비엠","20120903","13,000","11,700","650점","6322","외국어"
"52","국내도서","안철수의 생각","18305140","9788934958710","03800","안철수 지음, 제정임 엮음","김영사","20120719","13,000","11,700","650점","29685","사회과학"
"53","국내도서","세상을 어떻게 바꿀 것인가","20281491","9788972915317","03900","에릭 홉스봄 지음, 이경일 옮김","까치","20121017","23,000","20,700","1,150점","556","인문학"
"54","국내도서","로도스도 전기 세트 - 전7권","20186407","9788975279218","","미즈노 료 지음, 김윤수.채우도 옮김","들녘","20121031","91,000","81,900","4,550점","362","소설/시/희곡"
"55","국내도서","나의 운명 사용설명서","19123743","9788997969111","03100","고미숙 지음","북드라망","20120822","13,000","11,700","650점","8219","인문학"
"56","국내도서","7년의 밤","9886703","9788956604992","03810","정유정 지음","은행나무","20110323","14,500","13,050","720점","42034","소설/시/희곡"
"57","국내도서","리딩으로 리드하라","8048868","9788954613026","03320","이지성 지음","문학동네","20101117","15,000","13,500","750점","29759","자기계발"
"58","국내도서","프로이트의 의자","4730666","9788901100920","03180","정도언 지음","웅진지식하우스","20091005","13,000","11,700","650점","19949","인문학"
"59","국내도서","홍까오량 가족","992370","9788932018157","04820","모옌 지음, 박명애 옮김","문학과지성사","20071010","18,000","16,200","900점","912","소설/시/희곡"
"60","국내도서","물의 연인들","20404207","9788937485909","03810","김선우 지음","민음사","20121012","12,000","10,800","600점","608","소설/시/희곡"
"61","국내도서","노동 없는 민주주의의 인간적 상처들","20397533","9788992792332","03300","최장집 지음","폴리테이아","20121020","10,000","9,000","500점","511","사회과학"
"62","국내도서","애꾸눈 소녀","19935465","9788954619028","03830","마야 유타카 지음, 김은모 옮김","문학동네","20121002","13,000","11,700","650점","740","소설/시/희곡"
"63","국내도서","레오파드","19828070","9788994343747","03890","요 네스뵈 지음, 노진선 옮김","비채","20121005","18,500","16,650","920점","1704","소설/시/희곡"
"64","국내도서","꼭 먹여야 할 12-36개월 밥상","12651858","9788964710395","13590","정현미 (모모맘) 지음","미디어윌","20110810","13,800","12,420","690점","3399","요리/살림"
"65","국내도서","언니의 독설","20296902","9788950940768","03320","김미경 지음","21세기북스","20121012","16,000","14,400","800점","8726","자기계발"
"66","국내도서","해커스 토익 보카 : 토익 기출어휘.적중 출제포인트 30일 정복 (인덱스 수록, 무료단어암기 Test 제공)","12096885","9788965420217","13740","David Cho 지음","해커스어학연구소(Hackers)","20110520","12,900","11,610","640점","23040","외국어"
"67","국내도서","그리스인 조르바 - 전2권 (한글판 + 영문판)","16795520","9788997213450","14740","니코스 카잔차키스 지음, 베스트트랜스 옮김","더클래식","20120531","8,800","7,920","440점","7992","소설/시/희곡"
"68","국내도서","백설공주에게 죽음을","8738456","9788991239685","03850","넬레 노이하우스 지음, 김진아 옮김","북로드","20110211","16,800","15,120","840점","21284","소설/시/희곡"
"69","국내도서","행복도 선택이다","20424336","9788984056862","13320","이민규 지음","더난출판사","20121023","13,000","11,700","650점","945","자기계발"
