순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
"1","국내도서","고층 입원실의 갱스터 할머니","336056457","9791171174508","03810","양유진 지음","21세기북스","20240320","18,800","16,920","940점","49800","에세이"
"2","국내도서","불변의 법칙","334061481","9791198517425","03320","모건 하우절 지음, 이수경 옮김","서삼독","20240228","25,000","22,500","1,250점","141758","경제경영"
"3","국내도서","이처럼 사소한 것들","329386807","9791130646381","03840","클레어 키건 지음, 홍한별 옮김","다산책방","20231127","13,800","12,420","690점","168854","소설/시/희곡"
"4","국내도서","좋은 문장 표현에서 문장부호까지!","333598743","9791193270134","03700","이수연 지음","마리북스","20240215","18,000","16,200","900점","54570","인문학"
"5","국내도서","나는 메트로폴리탄 미술관의 경비원입니다","328923887","9788901276533","03840","패트릭 브링리 지음, 김희정.조현주 옮김","웅진지식하우스","20231124","17,500","15,750","870점","194507","에세이"
"6","국내도서","찌그러져도 동그라미입니다","336001556","9788901280684","03810","김창완 지음","웅진지식하우스","20240328","17,800","16,020","890점","76250","에세이"
"7","국내도서","아이는 무엇으로 자라는가","332732565","9791193506202","03590","버지니아 사티어 지음, 강유리 옮김","포레스트북스","20231218","17,500","15,750","870점","85238","좋은부모"
"8","국내도서","ETS 토익 정기시험 기출문제집 1000 Vol. 4 Reading (리딩)","330109498","9788917239508","14740","ETS 엮음","(주)YBM(와이비엠)","20231218","19,800","17,820","990점","173187","외국어"
"9","국내도서","사카모토 데이즈 14 (더블특전판)","336061304","","","스즈키 유우토 지음","대원씨아이(만화)","20240329","6,000","5,400","300점","8838","만화"
"10","국내도서","돈의 심리학 (30만 부 기념 스페셜 에디션)","328520781","9791191056372","03320","모건 하우절 지음, 이지연 옮김","인플루엔셜(주)","20210113","19,800","17,820","990점","126646","경제경영"
"11","국내도서","ETS 토익 정기시험 기출문제집 1000 Vol. 4 Listening (리스닝)","330109271","9788917239492","14740","ETS 엮음","(주)YBM(와이비엠)","20231218","19,800","17,820","990점","157155","외국어"
"12","국내도서","나는 나의 스무 살을 가장 존중한다","333726023","9791158512859","03190","이하영 지음","토네이도","20240228","18,000","16,200","900점","56983","자기계발"
"13","국내도서","물질의 세계","334786620","9791168341746","03900","에드 콘웨이 지음, 이종인 옮김","인플루엔셜(주)","20240308","29,800","26,820","1,490점","31088","인문학"
"14","국내도서","사람이 사람에게, 사람의 말을 이어갑니다","334037575","9791197912696","03810","304낭독회 엮음","온다프레스","20240315","18,000","16,200","900점","4802","소설/시/희곡"
"15","국내도서","마흔에 읽는 쇼펜하우어","323615985","9791192300818","03160","강용수 지음","유노북스","20230907","17,000","15,300","850점","172508","인문학"
"16","국내도서","세이노의 가르침 (화이트 에디션)","309295168","9791168473690","03190","세이노(SayNo) 지음","데이원","20230302","7,200","6,480","360점","597198","자기계발"
"17","국내도서","기적의 서울대 쌍둥이 공부법","336011730","9791130651514","03370","여호원.여호용 지음","다산에듀","20240312","19,000","17,100","950점","16880","좋은부모"
"18","국내도서","맡겨진 소녀","315552626","9791130698199","03840","클레어 키건 지음, 허진 옮김","다산책방","20230426","13,000","11,700","650점","100903","소설/시/희곡"
"19","국내도서","해커스 토익 기출 VOCA (보카)","176021392","9788965422785","13740","David Cho 지음","해커스어학연구소(Hackers)","20230724","12,900","11,610","640점","232880","외국어"
"20","국내도서","비트코인 슈퍼 사이클","332785985","9791198252487","03320","신민철(처리형) 지음","(주)거인의정원","20240125","25,000","22,500","1,250점","21863","경제경영"
"21","국내도서","나를 소모하지 않는 현명한 태도에 관하여","335627754","9791198682505","03190","마티아스 뇔케 지음, 이미옥 옮김","퍼스트펭귄","20240310","17,800","16,020","890점","148691","자기계발"
"22","국내도서","2024 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 상","329745037","9791138919999","13910","최태성 지음","이투스북","20231201","16,000","14,400","800점","131050","수험서/자격증"
"23","국내도서","철학은 날씨를 바꾼다","331480497","9788934971351","03100","서동욱 지음","김영사","20240112","18,800","16,920","940점","31107","인문학"
"24","국내도서","3월의 라이온 17","336136305","9791141123727","","우미노 치카 지음, 서현아 옮김","시리얼(학산문화사)","20240314","8,000","7,200","400점","12755","만화"
"25","국내도서","괜찮은 오늘을 기록하고 싶어서","335784050","9791169518536","03190","차에셀(빵이) 지음","로그인","20240320","17,000","15,300","850점","15471","자기계발"
"26","국내도서","파타 PATA","334769750","9791171711581","03810","문가영 지음","위즈덤하우스","20240306","22,000","19,800","1,100점","16746","에세이"
"27","국내도서","가여운 것들","315683556","9791170522690","03840","앨러스데어 그레이 지음, 이운경 옮김","황금가지","20230421","18,000","16,200","900점","16617","소설/시/희곡"
"28","국내도서","공부가 설렘이 되는 순간","334389251","9791193506363","03370","조승우 지음","포레스트북스","20240221","18,800","16,920","940점","25539","청소년"
"29","국내도서","요즘 역사 : 근대","336176290","9791198593276","03910","황현필 지음","역바연","20240326","18,000","16,200","900점","15560","역사"
"30","국내도서","도둑맞은 집중력","315599742","9791167740984","03180","요한 하리 지음, 김하현 옮김","어크로스","20230428","18,800","16,920","940점","182219","인문학"
"31","국내도서","심장의 아이","334408583","9791130650913","03830","다케미야 유유코 지음, 최고은 옮김","놀","20240312","17,500","15,750","870점","3718","소설/시/희곡"
"32","국내도서","몰입의 기술","336063929","9791140708772","03320","이윤규 지음","더퀘스트","20240319","18,800","16,920","940점","14880","자기계발"
"33","국내도서","미세 좌절의 시대","336021193","9788954698641","03810","장강명 지음","문학동네","20240315","18,000","16,200","900점","13570","에세이"
"34","국내도서","2024 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 하","329745341","9791138920001","13910","최태성 지음","이투스북","20231201","15,500","13,950","770점","119689","수험서/자격증"
"35","국내도서","눈물꽃 소년","334061180","9788991418363","03810","박노해 지음","느린걸음","20240222","18,000","16,200","900점","26284","에세이"
"36","국내도서","사랑인 줄 알았는데 부정맥","331807063","9791193506073","03830","사단법인 전국유료실버타운협회 포푸라샤 편집부 지음, 이지수 옮김","포레스트북스","20240117","13,300","11,970","660점","52619","소설/시/희곡"
"37","국내도서","프로야구 스카우팅 리포트 2024","336137693","9791172036645","13690","최훈 외 지음","하빌리스","20240329","23,000","20,700","1,150점","6645","건강/취미"
"38","국내도서","동정의 형태 : 시즌 3 세트 - 전4권 (완결)","336144831","9791172060800","07650","박노덕 지음","곁(beside)","20240327","80,000","72,000","4,000점","5390","만화"
"39","국내도서","깨진 틈이 있어야 그 사이로 빛이 들어온다","335116666","9791169850681","03100","프리드리히 니체 지음, 김신종 옮김","페이지2(page2)","20240311","18,800","16,920","940점","28713","인문학"
"40","국내도서","황천의 츠가이 5","336007341","9791172033736","","아라카와 히로무 지음","대원씨아이(만화)","20240322","6,000","5,400","300점","4694","만화"
"41","국내도서","슈퍼 뒤에서 담배 피우는 두 사람 3 (특장판)","336001720","9791127874797","04830","지누시 지음, 김성래 옮김","디앤씨미디어(주)(D&C미디어)","20240320","10,000","9,000","500점","1998","만화"
"42","국내도서","퓨처 셀프","323548193","9791192389325","03320","벤저민 하디 지음, 최은아 옮김","상상스퀘어","20230830","19,800","17,820","990점","162847","자기계발"
"43","국내도서","모순","25843736","9788998441012","03810","양귀자 지음","쓰다","20130401","13,000","11,700","650점","129226","소설/시/희곡"
"44","국내도서","블랙 쇼맨과 운명의 바퀴","334892946","9788925575360","03830","히가시노 게이고 지음, 최고은 옮김","알에이치코리아(RHK)","20240302","19,800","17,820","990점","13980","소설/시/희곡"
"45","국내도서","처음부터 시작하는 주식투자 단타전략","330342383","9791140707492","03320","홍인기 지음","길벗","20231222","21,000","18,900","1,050점","66698","경제경영"
"46","국내도서","ETS 토익기출 파트별 VOCA 보카","307463655","9788917237481","13740","ETS 지음","(주)YBM(와이비엠)","20221223","13,000","11,700","650점","72640","외국어"
"47","국내도서","주술회전 25","335112422","9791136783134","","아쿠타미 게게 지음, 이정운 옮김","서울미디어코믹스(서울문화사)","20240227","6,000","5,400","300점","17640","만화"
"48","국내도서","사랑을 무게로 안 느끼게","332093668","9788933872352","03810","박완서 지음","세계사","20240123","18,000","16,200","900점","30053","에세이"
"49","국내도서","남에게 보여주려고 인생을 낭비하지 마라","326484595","9791169850445","03100","아르투어 쇼펜하우어 지음, 박제헌 옮김","페이지2(page2)","20231030","17,500","15,750","870점","88169","인문학"
"50","국내도서","퍼스널 MBA","332757062","9788997743605","03320","조쉬 카우프만 지음, 박상진.이상호 옮김","진성북스","20240125","35,500","31,950","1,770점","44782","경제경영"
"51","국내도서","꿈과 돈","335625082","9791130650968","03320","니시노 아키히로 지음, 최지현 옮김","다산북스","20240308","18,800","16,920","940점","9280","자기계발"
"52","국내도서","하나노이 군과 상사병 14","336203230","9791172033019","","모리노 메구미 지음","대원씨아이(만화)","20240327","5,000","4,500","250점","5457","만화"
"53","국내도서","듄 신장판 1","262972218","9791158887544","04840","프랭크 허버트 지음, 김승욱 옮김","황금가지","20210122","30,000","27,000","1,500점","16147","소설/시/희곡"
"54","국내도서","장송의 프리렌 11","333717657","9791141124694","","야마다 카네히토 지음, 아베 츠카사 그림, 서현아 옮김","학산문화사(만화)","20240222","6,000","5,400","300점","12551","만화"
"55","국내도서","듄 신장판 1~6 세트 - 전6권","262971982","9791158887605","","프랭크 허버트 지음, 김승욱 옮김","황금가지","20210122","120,000","108,000","6,000점","18592","소설/시/희곡"
"56","국내도서","프리 웨이","336055365","9788901280783","03190","드로우앤드류 지음","웅진지식하우스","20240322","18,000","16,200","900점","8065","자기계발"
"57","국내도서","오로라","334641006","9791168127500","04810","최진영 지음","위즈덤하우스","20240221","13,000","11,700","650점","16801","소설/시/희곡"
"58","국내도서","털실타래 Vol.7 (2024년 봄호)","336059535","9791193712214","13590","일본보그사 엮음","한즈미디어(한스미디어)","20240327","22,000","19,800","1,100점","5775","건강/취미"
"59","국내도서","소설 보다 : 봄 2024","335869992","9788932042633","03810","김채원.이선진.이연지 지음","문학과지성사","20240314","5,500","4,950","270점","10404","소설/시/희곡"
"60","국내도서","내 말이 그 말이에요","335259472","9791190457323","03810","김제동 지음","나무의마음","20240320","17,000","15,300","850점","11853","에세이"
"61","국내도서","느리게 나이 드는 습관","329417970","9791193080146","03510","정희원 지음","한빛라이프","20231211","18,000","16,200","900점","61784","건강/취미"
"62","국내도서","일본어 무작정 따라하기 완전판","298773222","9791165219956","03730","후지이 아사리 지음","길벗이지톡","20220805","26,000","23,400","1,300점","68936","외국어"
"63","국내도서","검찰의 심장부에서","332504421","9788997780563","03300","한동수 지음","오마이북","20240122","22,000","19,800","1,100점","10370","사회과학"
