순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
"1","국내도서","엄마를 부탁해","2727875","9788936433673","03810","신경숙 지음","창비","20081024","15,000","13,500","750점","83351","소설/시/희곡"
"2","국내도서","세상에 너를 소리쳐!","3049240","9788992647601","03810","빅뱅 지음, 김세아 정리","쌤앤파커스","20090128","15,000","13,500","750점","14954","에세이"
"3","국내도서","산책하는 이들의 다섯 가지 즐거움","3109468","9788970128351","03810","김연수 외 지음","문학사상사","20090120","13,800","12,420","690점","4333","소설/시/희곡"
"4","국내도서","눈먼 자들의 도시","388981","9788973374939","03890","주제 사라마구 지음, 정영목 옮김","해냄","20021120","14,500","13,050","720점","32429","소설/시/희곡"
"5","국내도서","네가 어떤 삶을 살든 나는 너를 응원할 것이다","1957469","9788996047636","03800","공지영 지음","오픈하우스","20080324","14,400","12,960","720점","35351","에세이"
"6","국내도서","개밥바라기별","2365874","9788954606417","03810","황석영 지음","문학동네","20080801","10,000","9,000","500점","21793","소설/시/희곡"
"7","국내도서","지금 사랑하지 않는 자, 모두 유죄","2880733","9788995816769","03810","노희경 지음","김영사on","20081215","10,000","9,000","500점","12595","에세이"
"8","국내도서","New 중학생 공부혁명","2918710","9788996148326","13370","유미현 지음","왕의서재","20081211","12,000","10,800","600점","3886","청소년"
"9","국내도서","시크릿","927185","9788952206503","03320","론다 번 지음, 김우열 옮김","살림Biz","20070622","16,800","15,120","840점","99144","자기계발"
"10","국내도서","아름다운 마무리","2811362","9788995904961","03810","법정(法頂) 지음","문학의숲","20081115","11,500","10,350","570점","27068","에세이"
"11","국내도서","너도 떠나보면 나를 알게 될 거야","989628","9788954603874","03940","김동영 지음","달","20070918","12,000","10,800","600점","7771","에세이"
"12","국내도서","마지막 강의","2262172","9788952209245","03320","랜디 포시.제프리 재슬로 지음, 심은우 옮김","살림","20080616","16,000","14,400","800점","24998","자기계발"
"13","국내도서","신 2 (반양장)","2776001","9788932908564","04860","베르나르 베르베르 지음, 이세욱 옮김","열린책들","20081120","9,800","8,820","490점","13286","소설/시/희곡"
"14","국내도서","삼국지 세트 - 전10권","418742","9788936432935","03820","나관중 지음, 황석영 옮김, 왕훙시 그림","창비","20030630","98,000","88,200","4,900점","13061","소설/시/희곡"
"15","국내도서","신 1 (반양장)","2775985","9788932908557","04860","베르나르 베르베르 지음, 이세욱 옮김","열린책들","20081120","9,800","8,820","490점","15294","소설/시/희곡"
"16","국내도서","불안","591861","9788957090541","03840","알랭 드 보통 지음, 정영목 옮김","이레","20051015","13,000","11,700","650점","12530","에세이"
"17","국내도서","4개의 통장","3029790","9788993285550","03320","고경호 지음","다산북스","20090110","16,000","14,400","800점","33355","경제경영"
"18","국내도서","나쁜 사마리아인들","988614","9788960510197","03320","장하준 지음, 이순희 옮김","부키","20071010","14,000","12,600","700점","42710","경제경영"
"19","국내도서","이클립스","2924289","9788937832468","03840","스테프니 메이어 지음, 윤정숙 옮김","북폴리오","20081220","14,000","12,600","700점","15665","소설/시/희곡"
"20","국내도서","뿌리깊은 영어단어","2776042","9789926300548","13740","이창열 지음","앱투스미디어","20081120","12,000","10,800","600점","665","외국어"
"21","국내도서","땡큐~나물이네 매일밥상","3105252","9788961888097","13590","김용환 지음","중앙books(중앙북스)","20090115","12,000","10,800","600점","3352","요리/살림"
"22","국내도서","아웃라이어","3010785","9788934933151","03320","말콤 글래드웰 지음, 노정태 옮김, 최인철 감수","김영사","20090115","13,000","11,700","650점","25364","경제경영"
"23","국내도서","뉴문","2408195","9788937832215","03840","스테프니 메이어 지음, 변용란 옮김","북폴리오","20080730","13,000","11,700","650점","15158","소설/시/희곡"
"24","국내도서","벤자민 버튼의 시간은 거꾸로 간다","3038797","9788901091518","04800","F. 스콧 피츠제럴드 지음, 박찬원 옮김","펭귄클래식코리아(웅진)","20090102","11,000","9,900","550점","2937","소설/시/희곡"
"25","국내도서","오바마 이야기","2713471","9788976776075","03840","헤더 레어 와그너 지음, 유수경 옮김","명진출판사","20081024","6,500","5,850","320점","10109","청소년"
"26","국내도서","퍼언 연대기 세트 - 전3권","943083","9788991931237","04840","앤 맥카프리 지음, 김상훈 옮김","북스피어","20070716","41,400","37,260","2,070점","974","소설/시/희곡"
"27","국내도서","English Re-Start 세트 - 전3권 (Basic + Advanced 1 + Advanced 2 + 끝장노트)","2599733","9788901083346","14740","Christine Gibson 외 지음","NEWRUN(뉴런)","20080707","29,000","26,100","1,450점","10164","외국어"
"28","국내도서","트와일라잇","2362464","9788937832208","03840","스테프니 메이어 지음, 변용란 옮김","북폴리오","20080705","13,000","11,700","650점","15553","소설/시/희곡"
"29","국내도서","남편 사로잡는 101가지 요리비법","2168524","9788936309268","13590","이보은 지음","파프리카(교문사)","20080509","15,000","15,000","150점","857","요리/살림"
"30","국내도서","달리기를 말할 때 내가 하고 싶은 이야기","3020589","9788970128337","03830","무라카미 하루키 지음, 임홍빈 옮김","문학사상","20090105","14,500","13,050","720점","62803","에세이"
"31","국내도서","30대 엄마의 사교육 다이어트","3008405","9788995847114","13370","마이클럽닷컴 엮음","봄날","20081224","9,500","8,550","470점","926","좋은부모"
"32","국내도서","해커스 토익 Reading (단어암기장 및 해설서 포함) (Hackers TOEIC Reading)","2718765","9788990700582","13740","데이빗 조 (David Cho) 지음","해커스어학연구소(Hackers)","20081101","18,800","16,920","940점","32899","외국어"
"33","국내도서","생각의 탄생","905727","9788995688991","03180","로버트 루트번스타인 외 지음, 박종성 옮김","에코의서재","20070502","27,500","24,750","1,370점","32048","인문학"
"34","국내도서","일본전산 이야기","2909427","9788992647595","03320","김성호 지음","쌤앤파커스","20090110","13,000","11,700","650점","16986","경제경영"
"35","국내도서","꿈꾸는 다락방","917877","9788974254896","03320","이지성 지음","국일미디어(국일출판사)","20070521","13,500","12,150","670점","47671","자기계발"
"36","국내도서","해커스 토익 Listening (테이프 별매) (Hackers TOEIC Listening) (책 + 무료 토익모의고사 + 받아쓰기CD + 단어암기mp3 + 단어암기장 + 해설서)","2718800","9788990700568","18740","데이빗 조 (David Cho) 지음","해커스어학연구소(Hackers)","20081101","18,800","16,920","940점","24416","외국어"
"37","국내도서","백귀야행 17","3109303","9788952754035","07830","이마 이치코 지음","시공사(만화)","20090125","5,000","4,500","250점","1545","만화"
"38","국내도서","초등 읽기능력이 평생성적을 좌우한다","2460298","9788992814096","13370","김명미 지음","글담출판","20080905","11,000","9,900","550점","12039","좋은부모"
"39","국내도서","내 아버지로부터의 꿈","932787","9788925510149","03840","버락 H. 오바마 지음, 이경식 옮김","랜덤하우스코리아","20070704","12,000","10,800","600점","2915","사회과학"
"40","국내도서","나를 디자인하라","2983939","9788990641359","03600","카림 라시드 지음, 이종인 옮김","미메시스","20081230","12,800","11,520","640점","1190","예술/대중문화"
