순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
"1","국내도서","오늘도 펭수 내일도 펭수","219573015","9791130627366","02810","EBS.펭수 지음","놀(다산북스)","20191219","17,000","15,300","850점","25616","에세이"
"2","국내도서","1일 1페이지, 세상에서 가장 짧은 교양 수업 365","214116947","9791190305679","03030","데이비드 키더.노아 D. 오펜하임 지음, 허성심 옮김","위즈덤하우스","20191030","16,000","14,400","800점","20288","인문학"
"3","국내도서","팩트풀니스","184564546","9788934985068","03300","한스 로슬링.올라 로슬링.안나 로슬링 뢴룬드 지음, 이창신 옮김","김영사","20190308","19,800","17,820","990점","41596","인문학"
"4","국내도서","2020 현직교사들이 들려주는 면접레시피","214218422","9791155027295","13370","류은진 외 지음","미래가치","20191101","31,000","27,900","1,550점","4051","수험서/자격증"
"5","국내도서","트렌드 코리아 2020","210946331","9788959896127","13320","김난도 외 지음","미래의창","20191024","18,000","16,200","900점","15180","경제경영"
"6","국내도서","프린세스 커넥트! Re:Dive 공식 공략 팬북","219686861","9791127853693","03830","다카라지마사 지음, 송재희 옮김, 사이게임즈 감수","디앤씨미디어(주)(D&C미디어)","20191210","11,000","9,900","550점","2759","소설/시/희곡"
"7","국내도서","지적 대화를 위한 넓고 얕은 지식 : 제로 편","219841523","9791190313131","03100","채사장 지음","웨일북","20191224","19,800","17,820","990점","56243","인문학"
"8","국내도서","에이트","212657645","9791188388905","03320","이지성 지음","차이정원","20191021","17,000","15,300","850점","19605","자기계발"
"9","국내도서","여행의 이유","188276096","9788954655972","03810","김영하 지음","문학동네","20190417","13,500","12,150","670점","65678","에세이"
"10","국내도서","나를 돌보지 않는 나에게","212633213","9788934999348","03810","정여울 지음","김영사","20191023","13,800","12,420","690점","6376","에세이"
"11","국내도서","일의 기쁨과 슬픔","212921347","9788936438036","03810","장류진 지음","창비","20191025","14,000","12,600","700점","17636","소설/시/희곡"
"12","국내도서","대한민국 부동산 사용설명서","219376564","9791188754236","03320","김학렬 지음","에프엔미디어","20200101","19,500","17,550","970점","2870","경제경영"
"13","국내도서","지금 이대로 좋다","212900515","9791187297239","03810","법륜 지음, 박정은 그림","정토출판","20191030","14,800","13,320","740점","17042","에세이"
"14","국내도서","5년 후 나에게 - Q&A a day (2020 로즈골드 특별 한정판)","212019983","9791158510244","14190","포터 스타일 지음, 정지현 옮김","토네이도","20191101","16,800","15,120","840점","7629","자기계발"
"15","국내도서","양 사나이의 크리스마스","220170027","9788934999751","03830","무라카미 하루키 지음, 이우일 그림, 홍은주 옮김","비채","20191220","13,800","12,420","690점","1586","소설/시/희곡"
"16","국내도서","읽고 쓴다는 것, 그 거룩함과 통쾌함에 대하여","216219722","9791190351058","03800","고미숙 지음","북드라망","20191115","15,000","13,500","750점","5373","인문학"
"17","국내도서","사랑을 위한 되풀이","198322738","9788936424374","03810","황인찬 지음","창비","20191130","11,000","9,900","550점","5562","소설/시/희곡"
"18","국내도서","원피스 94","218911203","9791136214102","","오다 에이치로 지음","대원씨아이(만화)","20191126","5,000","4,500","250점","5982","만화"
"19","국내도서","우리가 간신히 희망할 수 있는 것","198322410","9791162730652","03810","김영민 지음","사회평론","20191125","15,000","13,500","750점","5076","인문학"
"20","국내도서","작가들의 비밀스러운 삶","216722228","9788984373853","03860","기욤 뮈소 지음, 양영란 옮김","밝은세상","20191121","14,800","13,320","740점","5678","소설/시/희곡"
"21","국내도서","공부머리 독서법","141315812","9791196316808","03370","최승필 지음","책구루","20180503","16,500","14,850","820점","46807","좋은부모"
"22","국내도서","총 균 쇠 (무선 제작)","615014","9788970127248","03900","제레드 다이아몬드 지음, 김진준 옮김","문학사상","20051219","28,000","25,200","1,400점","66746","인문학"
"23","국내도서","2019 하반기 최신판 위포트 서울교통공사 NCS 실전 봉투 모의고사","217807571","9791161980782","13320","위포트 연구소 지음","위포트","20191203","11,000","9,900","550점","537","수험서/자격증"
"24","국내도서","그 집 아들 독서법","219130270","9791196848101","03370","이지연 지음","블루무스","20191216","16,500","14,850","820점","2561","좋은부모"
