순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
"1","국내도서","PING 핑","610861","9788901054698","03320","스튜어트 에이버리 골드 지음, 유영만 옮김","웅진윙스","20060110","9,800","8,820","490점","12250","자기계발"
"2","국내도서","마시멜로 이야기","593297","9788947525473","7889475254","호아킴 데 포사다 외 지음, 정지영 외 옮김","한국경제신문","20051030","10,000","9,000","500점","60566","자기계발"
"3","국내도서","배려","612023","9788989313694","03320","한상복 지음","위즈덤하우스","20060110","13,000","11,700","650점","45312","자기계발"
"4","국내도서","살아 있는 것은 다 행복하라","623174","9788995757703","03810","법정(法頂) 지음, 류시화 엮음","조화로운삶(위즈덤하우스)","20060215","9,800","8,820","490점","21229","종교/역학"
"5","국내도서","끌리는 사람은 1%가 다르다","596539","9788984053229","13320","이민규 지음","더난출판사","20051117","12,000","10,800","600점","36062","자기계발"
"6","국내도서","경제학 콘서트","621284","9788901054889","03320","팀 하포드 지음, 김명철 옮김","웅진지식하우스","20060205","13,000","11,700","650점","23736","경제경영"
"7","국내도서","아내가 결혼했다","628002","9788974563301","03810","박현욱 지음","문이당","20060315","9,800","8,820","490점","15111","소설/시/희곡"
"8","국내도서","서드 에이지, 마흔 이후 30년","628977","9788995671320","03840","윌리엄 새들러 지음, 김경숙 옮김","사이","20060307","12,000","10,800","600점","3165","자기계발"
"9","국내도서","긍정의 힘","560688","9788996210429","03230","조엘 오스틴 지음, 정성묵 옮김","두란노","20050511","14,000","12,600","700점","34481","종교/역학"
"10","국내도서","예수와 함께한 저녁식사","617305","9788934920540","03230","데이비드 그레고리 지음, 서소울 옮김","김영사","20051220","7,900","7,110","390점","6723","종교/역학"
"11","국내도서","지도 밖으로 행군하라","582818","9788971844427","03810","한비야 지음","푸른숲","20050908","15,000","13,500","750점","49694","에세이"
"12","국내도서","사랑 후에 오는 것들","606720","9788973818693","04810","공지영 지음","(주)태일소담출판사","20051220","12,000","10,800","600점","9101","소설/시/희곡"
"13","국내도서","해커스 토익 Reading (해설서 포함, 무료 동영상강의 제공) (Hackers TOEIC Reading)","626584","9788990700162","13740","데이빗 조 (David Cho) 지음","해커스어학연구소(Hackers)","20060209","18,800","16,920","940점","18270","외국어"
"14","국내도서","플라이, 대디, 플라이","439677","9788937831119","03830","가네시로 카즈키 지음, 양억관 옮김","북폴리오","20060210","8,500","7,650","420점","6512","소설/시/희곡"
"15","국내도서","연금술사","307361","9788982814471","03890","파울로 코엘료 지음, 최정수 옮김","문학동네","20011201","12,000","10,800","600점","83289","소설/시/희곡"
"16","국내도서","파이 이야기","525023","9788972882435","03840","얀 마텔 지음, 공경희 옮김","작가정신","20041105","14,000","12,600","700점","27353","소설/시/희곡"
"17","국내도서","브로크백 마운틴","629935","9788990739353","03840","애니 프루 지음, 조동섭 옮김","Media2.0(미디어 2.0)","20060310","12,000","10,800","600점","2624","소설/시/희곡"
"18","국내도서","노빈손의 판타스틱 우주원정대","625843","9788958071983","03810","김경주 지음, 이우일 그림","뜨인돌","20060224","9,500","8,550","470점","4118","청소년"
