순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
1,국내도서,해리 포터와 저주받은 아이 1부 (스페셜 리허설 에디션 대본),95487480,9.78898E+12,4840,"J.K. 롤링.잭 손.존 티퍼니 원작, 잭 손 각색, 박아람 옮김",문학수첩,20161110,"12,000","10,800",600점,15662,소설/시/희곡
2,국내도서,해리 포터와 저주받은 아이 2부 (스페셜 리허설 에디션 대본),96483300,9.78898E+12,4840,"J.K. 롤링.잭 손. 존 티퍼니 원작, 잭 손 각색, 박아람 옮김",문학수첩,20161124,"12,000","10,800",600점,12204,소설/시/희곡
3,국내도서,설민석의 조선왕조실록,87494533,9.78893E+12,3910,"설민석 지음, 최준석 그림",세계사,20160725,"22,000","19,800","1,100점",61193,역사
4,국내도서,대통령의 글쓰기,37060603,9.78899E+12,13800,강원국 지음,메디치미디어,20140225,"16,000","14,400",800점,21159,인문학
5,국내도서,그럴 때 있으시죠?,93299302,9.7912E+12,3810,김제동 지음,나무의마음,20161025,"15,800","14,220",790점,16543,에세이
6,국내도서,자존감 수업,86793193,9.79119E+12,3190,윤홍균 지음,심플라이프,20160825,"17,000","15,300",850점,65074,인문학
7,국내도서,2017 선재국어 기출실록 - 전3권,96644808,9.79116E+12,14710,이선재 지음,에스티유니타스,20161120,"39,000","35,100",0점,8321,수험서/자격증
8,국내도서,그릿 GRIT,93659990,9.79119E+12,3190,"앤절라 더크워스 지음, 김미정 옮김",비즈니스북스,20161025,"16,000","14,400",800점,17509,자기계발
9,국내도서,숨결이 바람 될 때,89928183,9.78897E+12,3840,"폴 칼라니티 지음, 이종인 옮김",흐름출판,20160819,"16,800","15,120",840점,32294,에세이
10,국내도서,트렌드 코리아 2017,94699733,9.78896E+12,13320,김난도 외 지음,미래의창,20161031,"16,000","14,400",800점,6614,경제경영
