순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
1,국내도서,1%를 읽는 힘,322894586,9.79116E+12,3320,메르 지음,토네이도,20230830,"22,000","19,800","1,100점",45063,경제경영
2,국내도서,도시와 그 불확실한 벽,323553082,9.78895E+12,3830,"무라카미 하루키 지음, 홍은주 옮김",문학동네,20230906,"19,500","17,550",970점,175821,소설/시/희곡
3,국내도서,아메리칸 프로메테우스 (특별판),318920376,9.79119E+12,93990,"카이 버드.마틴 셔윈 지음, 최형섭 옮김",사이언스북스,20230612,"25,000","22,500","1,250점",34519,과학
4,국내도서,아주 희미한 빛으로도,321294005,9.78895E+12,3810,최은영 지음,문학동네,20230807,"16,800","15,120",840점,86199,소설/시/희곡
5,국내도서,주술회전 23 (초판한정 스페셜 일러스트 카드 + 선착순 한정 고죠 사토루 포토 카드 포함 특장판),323339551,,,"아쿠타미 게게 지음, 이정운 옮김",서울미디어코믹스(서울문화사),20230831,"6,000","5,400",300점,28415,만화
6,국내도서,문과 남자의 과학 공부,318773745,9.79119E+12,3400,유시민 지음,돌베개,20230623,"17,500","15,750",870점,134517,인문학
7,국내도서,세이노의 가르침 (화이트 에디션),309295168,9.79117E+12,3190,세이노(SayNo) 지음,데이원,20230302,"7,200","6,480",360점,597385,자기계발
8,국내도서,도둑맞은 집중력,315599742,9.79117E+12,3180,"요한 하리 지음, 김하현 옮김",어크로스,20230428,"18,800","16,920",940점,182219,인문학
9,국내도서,최소한의 한국사,318885306,9.7912E+12,3910,최태성 지음,프런트페이지,20230621,"18,000","16,200",900점,77221,역사
10,국내도서,비가 오면 열리는 상점,318677116,9.7912E+12,3810,유영광 지음,클레이하우스,20230614,"16,800","15,120",840점,40133,소설/시/희곡
11,국내도서,역행자 확장판,317300995,9.7889E+12,3320,자청 지음,웅진지식하우스,20230529,"19,500","17,550",970점,102135,자기계발
12,국내도서,결혼·여름,320866992,9.7912E+12,3860,"알베르 카뮈 지음, 장소미 옮김",녹색광선,20230804,"19,800","17,820",990점,30069,에세이
13,국내도서,이토록 공부가 재미있어지는 순간 (50만 부 기념 우리들 에디션),321112084,9.79113E+12,13370,박성혁 지음,다산북스,20230801,"18,000","16,200",900점,71323,청소년
14,국내도서,스튜디오 지브리 입체건축전 도록 (복각판),320430875,9.79114E+12,,스튜디오 지브리 지음,학산문화사(만화),20230711,"30,000","27,000","1,500점",38861,예술/대중문화
15,국내도서,눈에 갇힌 외딴 산장에서,320896726,9.79119E+12,3830,"히가시노 게이고 지음, 김난주 옮김",재인,20230718,"18,800","16,920",940점,25276,소설/시/희곡
16,국내도서,오펜하이머 각본집,322263928,9.79119E+12,3680,"크리스토퍼 놀란 지음, 김은주 옮김",허블,20230829,"16,800","15,120",840점,11726,예술/대중문화
17,국내도서,ETS 토익 정기시험 기출문제집 1000 Vol. 3 Reading (리딩),284153629,9.78892E+12,13740,ETS 엮음,(주)YBM(와이비엠),20211213,"17,800","16,020",890점,108089,외국어
18,국내도서,하늘과 바람과 별과 인간,316008497,9.79117E+12,3400,김상욱 지음,바다출판사,20230526,"17,800","16,020",890점,56549,과학
19,국내도서,슈퍼노멀,323084340,9.7889E+12,3190,주언규 지음,웅진지식하우스,20230830,"19,500","17,550",970점,28117,자기계발
20,국내도서,ETS 토익 정기시험 기출문제집 1000 Vol. 3 Listening (리스닝),284153150,9.78892E+12,13740,ETS 엮음,(주)YBM(와이비엠),20211213,"17,800","16,020",890점,98542,외국어
21,국내도서,매일 이곳이 좋아집니다,322204457,9.79117E+12,3830,"마스다 미리 지음, 이소담 옮김",티라미수 더북,20230811,"16,800","15,120",840점,11637,에세이
22,국내도서,아기 판다 푸바오,275881774,9.79117E+12,3810,"에버랜드 동물원 지음, 강철원(에버랜드 동물원) 글, 류정훈(에버랜드 커뮤니케이션 그룹) ",시공주니어,20210720,"18,000","16,200",900점,35839,에세이
23,국내도서,전지적 독자 시점 Part 4 & 5 : 굿즈키트 세트 - 전6권,323744006,9.78893E+12,4810,싱숑 지음,비채,20230911,"130,000","117,000","6,500점",13547,소설/시/희곡
24,국내도서,당신의 인생이 왜 힘들지 않아야 한다고 생각하십니까,318630327,9.79119E+12,3100,"아르투어 쇼펜하우어 지음, 김욱 옮김",포레스트북스,20230612,"17,500","15,750",870점,41498,인문학
25,국내도서,힘든 일을 먼저 하라,320694406,9.7889E+12,3180,"스콧 앨런 지음, 이희경 옮김",갤리온,20230720,"18,000","16,200",900점,12393,자기계발
26,국내도서,김재우의 영어회화 100,319980215,9.79119E+12,13740,김재우 지음,상상스퀘어,20230705,"22,000","19,800","1,100점",41324,외국어
27,국내도서,해커스 토익 기출 VOCA (보카),176021392,9.78897E+12,13740,David Cho 지음,해커스어학연구소(Hackers),20230724,"12,900","11,610",640점,232880,외국어
28,국내도서,위기의 역사,320426251,9.79117E+12,3320,"오건영 지음, 안병현 그림",페이지2(page2),20230719,"28,000","25,200","1,400점",19673,경제경영
29,국내도서,EBS 다큐프라임 자본주의,31642609,9.78896E+12,3320,EBS 자본주의 제작팀 지음,가나출판사,20130927,"17,000","15,300",850점,93625,경제경영
30,국내도서,내면소통,311899364,9.79117E+12,,김주환 지음,인플루엔셜(주),20230227,"33,000","29,700","1,650점",87816,인문학
31,국내도서,최애의 아이 11,321292366,9.79117E+12,,"아카사카 아카 지음, 요코야리 멘고 그림",대원씨아이(만화),20230731,"6,000","5,400",300점,22148,만화
32,국내도서,꿀벌의 예언 1,318776489,9.78893E+12,4860,"베르나르 베르베르 지음, 전미연 옮김",열린책들,20230620,"16,800","15,120",840점,35918,소설/시/희곡
33,국내도서,브랜드 설계자,320661613,9.79116E+12,3320,"러셀 브런슨 지음, 홍경탁 옮김",윌북,20230817,"24,800","22,320","1,240점",19724,경제경영
34,국내도서,그럴 수 있어,319808352,9.7889E+12,3810,양희은 지음,웅진지식하우스,20230704,"16,800","15,120",840점,14051,에세이
35,국내도서,사람은 생각하는 대로 된다 (양장),321296225,9.79119E+12,3320,"얼 나이팅게일 지음, 정지현 옮김",빌리버튼,20230825,"18,800","16,920",940점,11688,자기계발
36,국내도서,부자의 그릇,258159865,9.79113E+12,13320,"이즈미 마사토 지음, 김윤수 옮김",다산북스,20201214,"15,000","13,500",750점,49871,경제경영
37,국내도서,대한민국 돈의 역사,321813369,9.79119E+12,3320,홍춘욱 지음,상상스퀘어,20230802,"33,000","29,700","1,650점",21105,경제경영
38,국내도서,꿀벌의 예언 2,318776504,9.78893E+12,4860,"베르나르 베르베르 지음, 전미연 옮김",열린책들,20230620,"16,800","15,120",840점,29974,소설/시/희곡
39,국내도서,원펀맨 One Punch Man 28,323270080,9.79117E+12,,"ONE 지음, 무라타 유스케 그림",대원씨아이(만화),20230824,"5,500","4,950",270점,13166,만화
40,국내도서,우리는 모두 죽는다는 것을 기억하라,215334054,9.79116E+12,3190,"웨인 W. 다이어 지음, 정지현 옮김",토네이도,20191118,"17,000","15,300",850점,52675,자기계발
41,국내도서,공부하고 있다는 착각,320431932,9.7889E+12,3180,"대니얼 T. 윌링햄 지음, 박세연 옮김",웅진지식하우스,20230717,"19,800","17,820",990점,13601,인문학
42,국내도서,디케의 눈물,323549822,9.79113E+12,3800,조국 지음,다산북스,20230830,"18,800","16,920",940점,53794,사회과학
