순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
1,국내도서,초판본 진달래꽃,68954977,9.789E+12,4810,김소월 지음,소와다리,20151105,"9,800","8,820",490점,22842,소설/시/희곡
2,국내도서,미움받을 용기 (반양장),48463031,9.789E+12,13180,"기시미 이치로 외 지음, 전경아 옮김, 김정운 감수",인플루엔셜(주),20141117,"14,900","13,410",740점,104677,인문학
3,국내도서,5년 후 나에게 - Q&A a day,69169295,9.79116E+12,14190,"포터 스타일 지음, 정지현 옮김",토네이도,20151116,"14,800","13,320",740점,30137,자기계발
4,국내도서,초판본 하늘과 바람과 별과 詩,72369420,9.789E+12,4810,윤동주 지음,소와다리,20160130,"9,800","8,820",490점,54006,소설/시/희곡
5,국내도서,지금 이 순간,70864342,9.78898E+12,3860,"기욤 뮈소 지음, 양영란 옮김",밝은세상,20151201,"13,800","12,420",690점,6430,소설/시/희곡
6,국내도서,지적 대화를 위한 넓고 얕은 지식 : 현실 세계 편 (반양장),49481412,9.78899E+12,13100,채사장 지음,한빛비즈,20141124,"16,000","14,400",800점,64385,인문학
7,국내도서,내 안에서 나를 만드는 것들,68829723,9.78893E+12,3000,"러셀 로버츠 지음, 이현주 옮김, 애덤 스미스 원작",세계사,20151027,"15,000","13,500",750점,10098,인문학
8,국내도서,나미야 잡화점의 기적 (양장),21753305,9.78897E+12,3830,"히가시노 게이고 지음, 양윤옥 옮김",현대문학,20121219,"14,800","13,320",740점,110961,소설/시/희곡
9,국내도서,혼자 있는 시간의 힘,63623002,9.78896E+12,3320,"사이토 다카시 지음, 장은주 옮김",위즈덤하우스,20230101,"15,000","13,500",750점,16187,자기계발
10,국내도서,사피엔스 (무선본),56868780,9.78893E+12,3900,"유발 하라리 지음, 조현욱 옮김, 이태수 감수",김영사,20151123,"22,000","19,800","1,100점",78890,인문학
11,국내도서,지적 대화를 위한 넓고 얕은 지식 : 현실 너머 편 (반양장),51776678,9.78899E+12,13100,채사장 지음,한빛비즈,20150201,"16,000","14,400",800점,40034,인문학
12,국내도서,2016 전한길 한국사 합격생 필기노트,62519816,9.79116E+12,13,전한길 지음,에스티앤북스(ST&BOOKS),20150710,"12,000","10,800",600점,17541,수험서/자격증
13,국내도서,마션,56869333,9.78893E+12,3840,"앤디 위어 지음, 박아람 옮김",알에이치코리아(RHK),20150724,"15,000","13,500",750점,17448,소설/시/희곡
14,국내도서,오베라는 남자,59486892,9.79113E+12,3850,"프레드릭 배크만 지음, 최민우 옮김",다산책방,20150514,"13,800","12,420",690점,25310,소설/시/희곡
15,국내도서,트렌드 코리아 2016,68663612,9.78896E+12,13320,김난도 외 지음,미래의창,20151110,"16,000","14,400",800점,6645,경제경영
16,알라딘굿즈,알라딘 크레마 카르타,66359376,8.8094E+12,,,,20150908,"159,000","129,000",0점,9649,
17,국내도서,라면을 끓이며,66904730,9.78895E+12,3810,김훈 지음,문학동네,20150930,"15,000","13,500",750점,15999,에세이
18,eBook,[알라딘 특별기획] 소설리스트 : 금요일의 리스트,71834703,0,,소설리스트(sosullist.com) 지음,알라딘,20151210,0,0,0점,10035,인문학
19,국내도서,2016 선재국어 기출실록 - 전3권,69342300,9.79116E+12,14710,이선재 지음,에스티앤북스(ST&BOOKS),20151120,"39,000","35,100","1,950점",7441,수험서/자격증
20,국내도서,언제 들어도 좋은 말,66411912,9.78899E+12,3800,이석원 지음,그책,20150917,"13,000","11,700",650점,11617,에세이
21,국내도서,전쟁은 여자의 얼굴을 하지 않았다,68068191,9.78895E+12,3890,"스베틀라나 알렉시예비치 지음, 박은정 옮김",문학동네,20151008,"16,000","14,400",800점,19466,에세이
22,국내도서,조선왕조실톡 2,71341288,9.79119E+12,4910,"무적핑크 지음, 와이랩(YLAB) 기획, 이한 해설",위즈덤하우스,20151217,"14,800","13,320",740점,6299,역사
23,국내도서,해커스 토익 보카 : 토익 최신 기출 단어.적중 출제포인트 30일 완성 (구토익),40290026,9.78897E+12,13740,데이빗 조 (David Cho) 지음,해커스어학연구소(Hackers),20140512,"12,900","11,610",640점,17419,외국어
24,국내도서,읽다 (2015년판),69538819,9.78895E+12,3810,김영하 지음,문학동네,20151118,"12,000","10,800",600점,4372,에세이
25,국내도서,2016 전한길 한국사 3.0 기출문제집,66726600,9.79116E+12,13910,전한길 지음,에스티앤북스(ST&BOOKS),20150930,"28,000","25,200","1,400점",7831,수험서/자격증
26,국내도서,왜 분노해야 하는가,70897237,9.7912E+12,3300,장하성 지음,헤이북스,20151205,"22,000","19,800","1,100점",3250,사회과학
27,국내도서,메모 습관의 힘,69918825,9.79116E+12,13320,신정철 지음,토네이도,20151125,"15,000","13,500",750점,3667,자기계발
28,국내도서,시를 잊은 그대에게,61325909,9.78896E+12,3810,정재찬 지음,휴머니스트,20150615,"15,000","13,500",750점,16358,에세이
29,국내도서,"해커스 토익 리딩 (Hackers TOEIC Reading, 구토익)",61106591,9.78897E+12,13740,데이빗 조 (David Cho) 지음,해커스어학연구소(Hackers),20150701,"18,800","16,920",940점,20629,외국어
30,국내도서,해질 무렵,68786193,9.78895E+12,3810,황석영 지음,문학동네,20151104,"11,500","10,350",570점,4145,소설/시/희곡
31,국내도서,원펀맨 One Punch Man 1,62493044,9.79113E+12,7830,"ONE 지음, 무라타 유스케 그림",대원씨아이(만화),20150724,"5,000","4,500",250점,6358,만화
32,국내도서,시민의 교양 (반양장),72039640,9.7912E+12,3100,채사장 지음,웨일북,20151221,"15,000","13,500",750점,10483,인문학
33,국내도서,선대인의 빅픽처,69503507,9.7889E+12,3320,선대인 지음,웅진지식하우스,20151110,"15,000","13,500",750점,2452,경제경영
