순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
1,국내도서,21세기를 위한 21가지 제언,162341445,9.78893E+12,3900,"유발 하라리 지음, 전병근 옮김",김영사,20180903,"22,000","19,800","1,100점",22700,인문학
2,국내도서,"장미의 이름 (리커버 특별판, 양장)",162636546,9.78893E+12,3880,"움베르토 에코 지음, 이윤기 옮김",열린책들,20180725,"25,000","22,500","1,250점",4864,소설/시/희곡
3,국내도서,죽고 싶지만 떡볶이는 먹고 싶어,151362923,9.7912E+12,3810,백세희 지음,흔,20180620,"13,800","12,420",690점,28417,에세이
4,국내도서,역사의 역사,149445257,9.78897E+12,3900,유시민 지음,돌베개,20180625,"16,000","14,400",800점,39849,역사
5,국내도서,슬픔을 공부하는 슬픔,162341433,9.79116E+12,3810,신형철 지음,한겨레출판,20180922,"16,000","14,400",800점,34537,에세이
6,국내도서,돌이킬 수 없는 약속,101745680,9.789E+12,3830,"야쿠마루 가쿠 지음, 김성미 옮김",북플라자,20170202,"15,000","13,500",750점,23821,소설/시/희곡
7,국내도서,열두 발자국,150722838,9.79116E+12,3400,정재승 지음,어크로스,20180702,"16,800","15,120",840점,27025,인문학
8,국내도서,과호흡 (애니메이션 DVD (외전 포함)),168491261,9.79119E+12,7810,뿡빵뀨 지음,디앤씨웹툰비즈,20181005,"26,800","24,120","1,340점",8366,만화
9,국내도서,나의 문화유산답사기 : 산사 순례,162374842,9.78894E+12,7810,유홍준 지음,창비,20180824,"20,000","18,000","1,000점",7417,인문학
10,국내도서,나미야 잡화점의 기적 (100만 부 기념 특별 한정판),158480658,9.78897E+12,3830,"히가시노 게이고 지음, 양윤옥 옮김",현대문학,20180727,"14,800","13,320",740점,118728,소설/시/희곡
11,국내도서,"존재의 세 가지 거짓말 (리커버 특별판, 양장)",163366119,9.78897E+12,3860,"아고타 크리스토프 지음, 용경식 옮김",까치,20180801,"17,500","15,750",870점,2893,소설/시/희곡
12,국내도서,수학이 필요한 순간,158921116,9.79119E+12,3400,김민형 지음,인플루엔셜(주),20180803,"15,800","14,220",790점,15010,과학
13,국내도서,사피엔스 (무선본),56868780,9.78893E+12,3900,"유발 하라리 지음, 조현욱 옮김, 이태수 감수",김영사,20151123,"22,000","19,800","1,100점",78890,인문학
14,국내도서,2019 전한길 한국사 합격생 필기노트 + 빵꾸노트 - 전2권,155636022,9.79116E+12,13910,전한길 지음,에스티유니타스,20180716,"21,000","18,900",0점,10950,수험서/자격증
15,국내도서,매스커레이드 나이트,164971316,9.78897E+12,3830,"히가시노 게이고 지음, 양윤옥 옮김",현대문학,20180830,"16,800","15,120",840점,5539,소설/시/희곡
16,국내도서,82년생 김지영,94764887,9.78894E+12,4810,조남주 지음,민음사,20161014,"14,000","12,600",700점,94571,소설/시/희곡
17,국내도서,연애의 기억,165985711,9.79113E+12,3840,"줄리언 반스 지음, 정영목 옮김",다산책방,20180830,"15,000","13,500",750점,2655,소설/시/희곡
18,국내도서,참을 수 없는 존재의 가벼움,152511699,9.78894E+12,3860,"밀란 쿤데라 지음, 이재룡 옮김",민음사,20180620,"17,000","15,300",850점,82305,소설/시/희곡
19,국내도서,내게 무해한 사람,151335169,9.78895E+12,3810,최은영 지음,문학동네,20180630,"14,500","13,050",720점,26318,소설/시/희곡
20,국내도서,2019 선재국어 기출실록 - 전3권,167215728,9.79116E+12,14710,이선재 지음,에스티유니타스,20180915,"43,000","38,700",0점,5585,수험서/자격증
21,국내도서,하이큐!! 32,168864527,9.79113E+12,7830,후루다테 하루이치 지음,대원씨아이(만화),20180920,"5,000","4,500",250점,5067,만화
22,국내도서,살인의 문 1,164390154,9.78899E+12,4830,"히가시노 게이고 지음, 이혁재 옮김",재인,20180831,"14,800","13,320",740점,3018,소설/시/희곡
23,국내도서,아흔일곱 번의 봄여름가을겨울,155697549,9.78896E+12,3810,이옥남 지음,양철북,20180816,"15,000","13,500",750점,4515,에세이
24,국내도서,원펀맨 One Punch Man 17,168171832,9.79113E+12,7830,"ONE 지음, 무라타 유스케 그림",대원씨아이(만화),20180913,"5,000","4,500",250점,3475,만화
25,국내도서,설민석의 한국사 대모험 8,168681371,9.79119E+12,74910,"설민석.스토리박스 지음, 정현희 그림, 태건 역사 연구소 감수",아이휴먼,20181024,"10,500","9,450",520점,10209,어린이
26,국내도서,거울 속 외딴 성,165922613,9.78893E+12,3830,"츠지무라 미즈키 지음, 서혜영 옮김",알에이치코리아(RHK),20180831,"16,500","14,850",820점,5784,소설/시/희곡
27,국내도서,저절로 몸에 새겨지는 몰입 영어,163680753,9.79116E+12,3320,황농문 지음,위즈덤하우스,20180829,"16,800","15,120",840점,3863,자기계발
28,국내도서,살인의 문 2,164390662,9.78899E+12,4830,"히가시노 게이고 지음, 이혁재 옮김",재인,20180831,"14,800","13,320",740점,2867,소설/시/희곡
29,국내도서,황현산의 사소한 부탁,152190164,9.79119E+12,3810,황현산 지음,난다,20180625,"16,000","14,400",800점,8407,에세이
30,국내도서,10년 동안 적금밖에 모르던 39세 김 과장은 어떻게 1년 만에 부동산 천재가 됐을까?,166392184,9.79116E+12,3320,김재수(렘군) 지음,비즈니스북스,20180915,"16,800","15,120",840점,15826,경제경영
31,국내도서,있으려나 서점,156183634,9.78893E+12,3830,"요시타케 신스케 지음, 고향옥 옮김",온다,20180717,"12,800","11,520",640점,20204,에세이
32,국내도서,"곰돌이 푸, 행복한 일은 매일 있어",135592589,9.78893E+12,3800,곰돌이 푸 원작,알에이치코리아(RHK),20180312,"14,800","13,320",740점,30688,에세이
33,국내도서,초격차,166283261,9.78897E+12,3320,"권오현 지음, 김상근 정리",쌤앤파커스,20180910,"18,000","16,200",900점,15004,경제경영
34,국내도서,해커스 토익 실전 1000제 1 RC Reading 문제집 (리딩),151505897,9.78897E+12,13740,해커스어학연구소 지음,해커스어학연구소(Hackers),20200423,"11,900","10,710",590점,28600,외국어
35,국내도서,ETS 토익 정기시험 기출문제집 RC,124830274,9.78892E+12,13740,ETS 엮음,(주)YBM(와이비엠),20171212,"12,500","11,250",620점,28455,외국어
36,국내도서,인생 우화,156465462,9.79119E+12,3810,"류시화 지음, 블라디미르 루바로프 그림",연금술사,20180730,"16,000","14,400",800점,5976,소설/시/희곡
37,국내도서,문호 스트레이독스 14,167283255,9.79113E+12,7830,"아사기리 카프카 지음, 하루카와 산고 그림, 문기업 옮김",영상출판미디어(주),20180919,"5,500","4,950",270점,3491,만화
38,국내도서,썅년의 미학,159908708,9.79116E+12,3180,민서영 지음,위즈덤하우스,20180817,"14,800","13,320",740점,3969,에세이
