순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
1,국내도서,나의 영어 사춘기,126882105,9.79116E+12,13740,이시원 지음,시원스쿨닷컴,20171222,"13,500","12,150",670점,12302,외국어
2,국내도서,랩 걸,101891199,9.79116E+12,3400,"호프 자렌 지음, 김희정 옮김",알마,20170217,"20,000","18,000","1,000점",23146,과학
3,국내도서,82년생 김지영,94764887,9.78894E+12,4810,조남주 지음,민음사,20161014,"14,000","12,600",700점,94571,소설/시/희곡
4,국내도서,무례한 사람에게 웃으며 대처하는 법,127698684,9.78896E+12,3810,정문정 지음,가나출판사,20180108,"13,800","12,420",690점,24937,에세이
5,국내도서,산하엽,70139877,9.789E+12,3800,종현 (SHINee) 글.사진,SM 엔터테인먼트,20151119,"13,000","13,000",130점,9952,소설/시/희곡
6,국내도서,신경 끄기의 기술,120057939,9.7889E+12,3190,"마크 맨슨 지음, 한재호 옮김",갤리온,20171027,"17,800","16,020",890점,27623,자기계발
7,국내도서,말 그릇 (50만 부 기념 에디션),117827715,9.79119E+12,3190,김윤나 지음,오아시스,20170922,"19,000","17,100",950점,33883,자기계발
8,국내도서,그대 눈동자에 건배,124558502,9.78897E+12,3830,"히가시노 게이고 지음, 양윤옥 옮김",현대문학,20171127,"16,800","15,120",840점,11556,소설/시/희곡
9,국내도서,인생에서 너무 늦은 때란 없습니다,125407865,9.79119E+12,3840,"애나 메리 로버트슨 모지스 지음, 류승경 옮김",수오서재,20171216,"13,800","12,420",690점,14520,에세이
10,국내도서,나미야 잡화점의 기적 (양장),21753305,9.78897E+12,3830,"히가시노 게이고 지음, 양윤옥 옮김",현대문학,20121219,"14,800","13,320",740점,110961,소설/시/희곡
11,국내도서,라틴어 수업,112173214,9.78897E+12,3100,한동일 지음,흐름출판,20170630,"15,000","13,500",750점,31283,인문학
12,국내도서,해커스 토익 RC 리딩 (Hackers TOEIC Reading),125385185,9.78897E+12,13740,데이빗 조 (David Cho) 지음,해커스어학연구소(Hackers),20181224,"18,800","16,920",940점,33210,외국어
13,국내도서,해커스 토익 기출 보카,83405075,9.78897E+12,13740,데이빗 조 (David Cho) 지음,해커스어학연구소(Hackers),20180809,"12,900","11,610",640점,263220,외국어
14,국내도서,언어의 온도 (100만부 돌파 기념 양장 특별판),88957773,9.7912E+12,3810,이기주 지음,말글터,20160819,"13,800","12,420",690점,49731,에세이
