순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
1,국내도서,미움받을 용기 (반양장),48463031,9.789E+12,13180,"기시미 이치로 외 지음, 전경아 옮김, 김정운 감수",인플루엔셜(주),20141117,"14,900","13,410",740점,104677,인문학
2,국내도서,파수꾼,62134675,9.78893E+12,3840,"하퍼 리 지음, 공진호 옮김",열린책들,20150715,"15,800","14,220",790점,9506,소설/시/희곡
3,국내도서,지적 대화를 위한 넓고 얕은 지식 : 현실 세계 편 (반양장),49481412,9.78899E+12,13100,채사장 지음,한빛비즈,20141124,"16,000","14,400",800점,64385,인문학
4,국내도서,혼자 있는 시간의 힘,63623002,9.78896E+12,3320,"사이토 다카시 지음, 장은주 옮김",위즈덤하우스,20230101,"15,000","13,500",750점,16187,자기계발
5,국내도서,내 옆에 있는 사람,61307396,9.79116E+12,3810,이병률 지음,달,20150701,"14,500","13,050",720점,12171,에세이
6,국내도서,미스터 메르세데스,56869297,9.78896E+12,4840,"스티븐 킹 지음, 이은선 옮김",황금가지,20150717,"15,000","13,500",750점,4007,소설/시/희곡
7,국내도서,2016 전한길 한국사 합격생 필기노트,62519816,9.79116E+12,13,전한길 지음,에스티앤북스(ST&BOOKS),20150710,"12,000","10,800",600점,17541,수험서/자격증
8,국내도서,글자전쟁,63560971,9.79119E+12,3810,김진명 지음,새움,20150801,"14,200","12,780",710점,8580,소설/시/희곡
9,국내도서,걸 온 더 트레인,62809465,9.78894E+12,3840,"폴라 호킨스 지음, 이영아 옮김",북폴리오,20150801,"13,800","12,420",690점,3408,소설/시/희곡
10,국내도서,앵무새 죽이기,62135003,9.78893E+12,3840,"하퍼 리 지음, 김욱동 옮김",열린책들,20150630,"15,800","14,220",790점,32818,소설/시/희곡
11,국내도서,백종원이 추천하는 집밥 메뉴 52,45319497,9.78893E+12,13590,백종원 지음,서울문화사,20140828,"9,900","8,910",490점,22652,요리/살림
12,국내도서,오베라는 남자,59486892,9.79113E+12,3850,"프레드릭 배크만 지음, 최민우 옮김",다산책방,20150514,"13,800","12,420",690점,25310,소설/시/희곡
13,국내도서,조선왕조실톡 1,64048960,9.7912E+12,4910,"무적핑크 지음, 와이랩(YLAB) 기획, 이한 해설",위즈덤하우스,20150817,"13,000","11,700",650점,9176,역사
14,국내도서,지적 대화를 위한 넓고 얕은 지식 : 현실 너머 편 (반양장),51776678,9.78899E+12,13100,채사장 지음,한빛비즈,20150201,"16,000","14,400",800점,40034,인문학
15,국내도서,마션,56869333,9.78893E+12,3840,"앤디 위어 지음, 박아람 옮김",알에이치코리아(RHK),20150724,"15,000","13,500",750점,17448,소설/시/희곡
16,국내도서,사는 게 뭐라고,62837117,9.78896E+12,3830,"사노 요코 지음, 이지수 옮김",마음산책,20150715,"12,000","10,800",600점,10293,에세이
17,국내도서,가짜 팔로 하는 포옹,62998009,9.78895E+12,3810,김중혁 지음,문학동네,20150727,"13,000","11,700",650점,3270,소설/시/희곡
18,국내도서,2016 선재 국어 (전4권 + 별책부록),63452604,9.79116E+12,14710,이선재 지음,에스티앤북스(ST&BOOKS),20150730,"49,000","44,100","2,450점",8195,수험서/자격증
19,국내도서,악스트 Axt 2015.7.8,62511737,2.51902E+12,,악스트 편집부 엮음,은행나무,20150701,"2,900","2,610",140점,4019,소설/시/희곡
20,eBook,끝내주는 책,64211977,0,,알라딘 도서팀 엮음,알라딘,20200204,0,0,0점,31464,에세이
21,eBook,대단한 저자,64211978,0,,알라딘 도서팀 엮음,알라딘,20200204,0,0,0점,16601,에세이
22,국내도서,내가 혼자 여행하는 이유,63842801,9.7889E+12,3850,"카트린 지타 지음, 박성원 옮김",걷는나무,20150730,"13,000","11,700",650점,4534,에세이
23,국내도서,히쇼의 새,64846409,9.78895E+12,4830,"오노 후유미 지음, 추지나 옮김",엘릭시르,20150831,"14,800","13,320",740점,4679,소설/시/희곡
24,국내도서,딸에게 주는 레시피,60287576,9.78898E+12,3810,"공지영 지음, 이장미 그림",한겨레출판,20150609,"13,500","12,150",670점,13476,에세이
25,국내도서,인소의 법칙 4,64847658,9.79116E+12,4810,"유한려 지음, 녹시 그림",(주)디앤씨미디어-잇북(It book),20150825,"9,500","8,550",470점,2372,소설/시/희곡
26,국내도서,이상한 나라의 앨리스,62391247,9.78894E+12,73890,"루이스 캐럴 지음, 토베 얀손 그림",창비,20150710,"12,000","10,800",600점,1898,어린이
27,국내도서,칠드런 액트,63242164,9.79116E+12,3840,"이언 매큐언 지음, 민은영 옮김",한겨레출판,20230522,"15,000","13,500",750점,3938,소설/시/희곡
28,국내도서,담론,56032296,9.78897E+12,3800,신영복 지음,돌베개,20150420,"18,000","16,200",900점,31298,인문학
29,국내도서,데이트 어 라이브 머테리얼 (특별판),64073420,9.78893E+12,3830,"타치바나 코우시 지음, 이승원 옮김, 츠나코 그림",디앤씨미디어(주)(D&C미디어),20150810,"8,000","7,200",400점,1134,소설/시/희곡
30,국내도서,아들,56869369,9.79119E+12,3890,"요 네스뵈 지음, 노진선 옮김",비채,20150731,"14,800","13,320",740점,1839,소설/시/희곡
31,국내도서,레몬쌤의 진짜 영문법 1,63623564,9.78896E+12,13740,이혜영 지음,DSL(뜨인돌),20150731,"15,000","13,500",750점,2469,외국어
32,국내도서,나미야 잡화점의 기적 (양장),21753305,9.78897E+12,3830,"히가시노 게이고 지음, 양윤옥 옮김",현대문학,20121219,"14,800","13,320",740점,110961,소설/시/희곡
33,국내도서,"조훈현, 고수의 생각법",61363642,9.79119E+12,3810,조훈현 지음,인플루엔셜(주),20150615,"15,400","13,860",770점,5647,자기계발
34,국내도서,유시민의 글쓰기 특강,54916390,9.78897E+12,4800,유시민 지음,생각의길,20150410,"15,000","13,500",750점,45943,인문학
