순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
1,국내도서,2022 제13회 젊은작가상 수상작품집,292067158,9.78895E+12,3810,임솔아 외 지음,문학동네,20220408,"14,000","12,600",700점,11945,소설/시/희곡
2,국내도서,가라오케 가자!,292511593,9.78895E+12,7830,"와야마 야마 지음, 현승희 옮김",문학동네,20220414,"8,500","7,650",420점,26378,만화
3,국내도서,시맨틱 에러 대본집,293047534,9.79119E+12,3810,제이선 지음,blackD(블랙디),20220517,"22,000","19,800","1,100점",6200,예술/대중문화
4,국내도서,불편한 편의점 (벚꽃 에디션),290457417,9.79116E+12,3810,김호연 지음,나무옆의자,20210420,"14,000","12,600",700점,224139,소설/시/희곡
5,국내도서,작별인사,292816855,9.79119E+12,3810,김영하 지음,복복서가,20220502,"14,000","12,600",700점,36001,소설/시/희곡
6,국내도서,여학교의 별 2,293054296,9.78895E+12,7830,"와야마 야마 지음, 현승희 옮김",문학동네,20220505,"8,500","7,650",420점,19882,만화
7,국내도서,물고기는 존재하지 않는다,284657330,9.79119E+12,3400,"룰루 밀러 지음, 정지인 옮김",곰출판,20211217,"17,000","15,300",850점,137627,과학
8,국내도서,가불 선진국,291028755,9.79116E+12,3330,조국 지음,메디치미디어,20220325,"16,000","14,400",800점,11601,사회과학
9,국내도서,저주토끼 (리커버),290846875,9.79117E+12,3810,정보라 지음,아작,20220401,"14,800","13,320",740점,7393,소설/시/희곡
10,국내도서,지박소년 하나코 군 17 (특장판),292995427,,,"아이다이로 지음, 장혜영 옮김",서울미디어코믹스(서울문화사),20220531,"6,000","5,400",300점,2781,만화
11,국내도서,이상한 과자 가게 전천당 14,292817554,9.79116E+12,74830,"히로시마 레이코 지음, 쟈쟈 그림, 김정화 옮김",길벗스쿨,20220425,"12,000","10,800",600점,6510,어린이
12,국내도서,흔한남매 10,292869921,9.79117E+12,77810,"흔한남매 지음, 유난희 그림, 백난도 글, 흔한컴퍼니 감수",미래엔아이세움,20220428,"13,500","12,150",670점,13866,어린이
13,국내도서,꽃샘바람에 흔들린다면 너는 꽃,291817995,9.79119E+12,3810,류시화 지음,수오서재,20220411,"13,500","12,150",670점,9443,소설/시/희곡
14,국내도서,도쿄 에일리언즈 2 (초판 한정 양면 캐릭터 일러스트 카드 + 선착순 한정 아크릴 일러스트 카드 포함 특장판),292045888,,,"NAOE 지음, 박소현 옮김",서울미디어코믹스(서울문화사),20220429,"5,000","4,500",250점,2601,만화
15,국내도서,이어령의 마지막 수업,282121049,9.79117E+12,3100,"김지수 지음, 이어령",열림원,20211027,"16,500","14,850",820점,30308,인문학
16,국내도서,운명을 바꾸는 부동산 투자 수업 : 기초편,291328350,9.7889E+12,4320,부동산읽어주는남자(정태익) 지음,리더스북,20220331,"16,800","15,120",840점,9272,경제경영
17,국내도서,아무도 흔들 수 없는 나라,291684381,9.78893E+12,3340,"문재인 지음, 대통령 비서실 엮음",김영사,20220328,"20,000","18,000","1,000점",3941,사회과학
18,국내도서,웰씽킹 WEALTHINKING (10만 부 기념 한정판 골드 에디션),290215173,9.79113E+12,3190,켈리 최 지음,다산북스,20211110,"16,000","14,400",800점,30956,자기계발
19,국내도서,도쿄 리벤저스 24,292991866,9.79117E+12,,와쿠이 켄 지음,학산문화사(만화),20220422,"6,000","5,400",300점,5281,만화
