순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
1,국내도서,주기자 : 주진우의 정통시사활극,15883919,9.78897E+12,3340,주진우 지음,푸른숲,20120330,"13,500","12,150",670점,9971,사회과학
2,국내도서,"멈추면, 비로소 보이는 것들",14654842,9.78897E+12,3840,"혜민 지음, 이영철 그림",쌤앤파커스,20120127,"14,000","12,600",700점,96915,에세이
3,국내도서,은교,6771191,9.78895E+12,3810,박범신 지음,문학동네,20100706,"16,500","14,850",820점,11888,소설/시/희곡
4,국내도서,남자의 물건,14979224,9.78895E+12,13320,김정운 지음,21세기북스,20120207,"15,000","13,500",750점,11103,자기계발
5,국내도서,프로이트의 의자,4730666,9.7889E+12,3180,정도언 지음,웅진지식하우스,20091005,"13,000","11,700",650점,19949,인문학
6,국내도서,FBI 행동의 심리학,7725851,9.7889E+12,3320,"조 내버로 & 마빈 칼린스 지음, 박정길 옮김",리더스북,20100913,"14,000","12,600",700점,18742,자기계발
7,국내도서,어떻게 원하는 것을 얻는가,14026579,9.78893E+12,3320,"스튜어트 다이아몬드 지음, 김태훈 옮김",8,20111130,"15,000","13,500",750점,32665,자기계발
8,국내도서,생각에 관한 생각,16068999,9.78893E+12,3320,"대니얼 카너먼 지음, 이진원 옮김",김영사,20120330,"22,000","19,800","1,100점",5885,경제경영
9,국내도서,인생이 빛나는 정리의 마법,16194169,9.78898E+12,3320,"곤도 마리에 지음, 홍성민 옮김",더난출판사,20120413,"13,000","11,700",650점,7580,자기계발
10,국내도서,아이의 정서지능,15934084,9.78895E+12,13590,"EBS &lt;엄마도 모르는 우리 아이의 정서지능&gt; 제작팀 엮음, 곽윤정 감수",지식채널,20120323,"15,500","13,950",770점,4353,좋은부모
11,국내도서,예감은 틀리지 않는다 (영화포스터 커버 특별판),16032896,9.78896E+12,3840,"줄리언 반스 지음, 최세희 옮김",다산책방,20120326,"12,800","11,520",640점,16664,소설/시/희곡
12,국내도서,영어 글쓰기의 기본,1002280,9.789E+12,3740,"윌리엄 스트렁크 지음, 조서연.김지양 옮김, 곽중철 감수",인간희극,20071119,"7,500","6,750",370점,15639,외국어
13,국내도서,무엇을 선택할 것인가,15827418,9.78896E+12,3320,장하준.정승일.이종태 지음,부키,20120323,"14,900","13,410",740점,3522,경제경영
14,국내도서,피로사회,15712048,9.78893E+12,3100,"한병철 지음, 김태환 옮김",문학과지성사,20120305,"12,000","10,800",600점,27852,인문학
15,국내도서,아프니까 청춘이다,8325070,9.78897E+12,3810,김난도 지음,쌤앤파커스,20101224,"14,000","12,600",700점,73345,에세이
16,국내도서,코믹 메이플 스토리 오프라인 RPG 51,16476582,9.78893E+12,77810,"송도수 글, 서정은 그림",서울문화사,20120420,"8,900","8,010",440점,2133,어린이
17,국내도서,김제동이 어깨동무 합니다,16110860,9.789E+12,3810,김제동 지음,위즈덤경향,20120405,"13,000","11,700",650점,2067,에세이
18,국내도서,꿈꾸는 다락방,917877,9.78897E+12,3320,이지성 지음,국일미디어(국일출판사),20070521,"13,500","12,150",670점,47671,자기계발
19,국내도서,지도에 없는 마을,15945148,9.78894E+12,73810,"최양선 지음, 오정택 그림",창비,20120330,"10,000","9,000",500점,3344,어린이
20,국내도서,생각 버리기 연습,7768992,9.78895E+12,3400,"코이케 류노스케 지음, 유윤한 옮김",21세기북스,20100910,"12,000","10,800",600점,22180,자기계발
21,국내도서,빅 픽처,7143629,9.78898E+12,3840,"더글라스 케네디 지음, 조동섭 옮김",밝은세상,20100610,"12,000","10,800",600점,36262,소설/시/희곡
22,국내도서,하루 15분 정리의 힘,15915573,9.78896E+12,13320,윤선현 지음,위즈덤하우스,20120323,"13,800","12,420",690점,10642,자기계발
23,국내도서,화차,14979358,9.78895E+12,3830,"미야베 미유키 지음, 이영미 옮김",문학동네,20120215,"16,000","14,400",800점,8223,소설/시/희곡
24,국내도서,노인과 바다 - 전2권 (한글판 + 영문판),15096779,9.789E+12,13740,"어니스트 헤밍웨이 지음, 베스트트랜스 옮김",더클래식,20120302,"6,600","5,940",330점,11491,소설/시/희곡
25,국내도서,세상에서 가장 재미있는 미적분,16049048,9.78896E+12,7410,"래리 고닉 지음, 전영택 옮김",궁리,20120326,"12,000","10,800",600점,3138,과학
26,국내도서,엄마 사용법,15944852,9.78894E+12,73810,"김성진 지음, 김중석 그림",창비,20120330,"11,000","9,900",550점,13071,어린이
27,국내도서,그리스인 조르바,6037971,9.78893E+12,3890,니코스 카잔차키스 지음,열린책들,20091220,"14,800","13,320",740점,37293,소설/시/희곡
28,국내도서,공부가 되는 재미있는 어휘사전,15714207,9.78897E+12,63700,글공작소 지음,아름다운사람들,20120314,"14,000","12,600",700점,4381,어린이
29,국내도서,"앞으로 10년, 돈의 배반이 시작된다",15846473,9.78897E+12,3320,"로버트 기요사키 지음, 고영태 옮김",흐름출판,20120323,"15,000","13,500",750점,3312,경제경영
30,국내도서,파페포포 기다려,16091849,9.78897E+12,7810,심승현 지음,홍익,20120416,"12,800","11,520",640점,1766,만화
31,국내도서,공부가 되는 세계 명화,8168790,9.78899E+12,63650,글공작소 지음,아름다운사람들,20101216,"18,000","16,200",900점,12758,어린이
32,국내도서,노는 만큼 성공한다,13157858,9.78895E+12,13320,김정운 지음,21세기북스,20110916,"15,000","13,500",750점,7504,자기계발
33,국내도서,나의 상처는 돌 너의 상처는 꽃,16352215,9.78899E+12,3810,류시화 지음,문학의숲,20120423,"8,500","7,650",420점,5608,소설/시/희곡
34,국내도서,위풍당당,15976352,9.78895E+12,3810,성석제 지음,문학동네,20120409,"12,000","10,800",600점,1858,소설/시/희곡
35,국내도서,범죄의 해부학,7674504,9.78896E+12,3180,"마이클 스톤 지음, 허형은 옮김",다산초당(다산북스),20100907,"30,000","27,000","1,500점",5192,인문학
36,국내도서,헝거 게임 세트 - 전3권,11861154,9.78894E+12,3840,"수잔 콜린스 지음, 이원열 옮김",북폴리오,20110401,"39,000","35,100","1,950점",8697,소설/시/희곡
37,국내도서,리딩으로 리드하라,8048868,9.78895E+12,3320,이지성 지음,문학동네,20101117,"15,000","13,500",750점,29759,자기계발
38,국내도서,2~11세 아이가 있는 집에 딱 좋은 가족밥상,16111084,9.789E+12,13590,마더스고양이 김정미 지음,레시피팩토리,20120330,"13,800","12,420",690점,10569,요리/살림
39,국내도서,신참자,15885017,9.78899E+12,3830,"히가시노 게이고 지음, 김난주 옮김",재인,20120316,"18,800","16,920",940점,5265,소설/시/희곡
40,국내도서,돈으로 살 수 없는 것들,16497150,9.78894E+12,3330,"마이클 샌델 지음, 안기순 옮김, 김선욱 감수",와이즈베리,20120424,"16,000","14,400",800점,31969,인문학
41,국내도서,시골의사 박경철의 자기혁명,13164506,9.7889E+12,3320,박경철 지음,리더스북,20110930,"18,500","16,650",920점,27357,자기계발
42,국내도서,시간을 파는 상점,16166340,9.78895E+12,43810,김선영 지음,자음과모음,20120410,"15,000","13,500",750점,42214,청소년
43,국내도서,엄마 수업,13326504,9.78898E+12,3810,"법륜 지음, 이순형 그림",휴(休),20111010,"12,000","10,800",600점,33867,에세이
44,국내도서,똑똑한 오리기 놀이책,15914324,9.78897E+12,14650,김충원 지음,진선아이,20120320,"12,000","10,800",600점,3420,유아
45,국내도서,탄허록,16063517,9.78898E+12,3810,탄허 지음,휴(休),20120410,"12,000","10,800",600점,3489,종교/역학
46,국내도서,아플 수도 없는 마흔이다,15572685,9.78895E+12,13840,이의수 지음,한국경제신문,20120315,"13,000","11,700",650점,2297,에세이
