순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
1,국내도서,설민석의 조선왕조실록,87494533,9.78893E+12,3910,"설민석 지음, 최준석 그림",세계사,20160725,"22,000","19,800","1,100점",61193,역사
2,국내도서,풀꽃도 꽃이다 1,86593332,9.78897E+12,4810,조정래 지음,해냄,20160712,"18,500","16,650",920점,15179,소설/시/희곡
3,국내도서,풀꽃도 꽃이다 2,86593378,9.78897E+12,4810,조정래 지음,해냄,20160712,"18,500","16,650",920점,13852,소설/시/희곡
4,국내도서,BIGVOCA core,86888522,9.79116E+12,14740,"신영준 지음, 황지환.황예슬.김필립 감수",로크미디어,20160721,"12,000","10,800",600점,15331,외국어
5,국내도서,"빨강머리 앤이 하는 말 (레드 에디션, 양장)",87174110,9.78895E+12,3810,백영옥 지음,arte(아르테),20160715,"16,000","14,400",800점,10522,에세이
6,국내도서,채식주의자,1000152,9.78894E+12,3810,한강 지음,창비,20071030,"12,000","10,800",600점,57521,소설/시/희곡
7,국내도서,편안하고 사랑스럽고 그래,79605413,9.78896E+12,3810,퍼엉 글.그림,예담,20160314,"13,800","12,420",690점,6714,에세이
8,국내도서,2017 전한길 한국사 합격생 필기노트,86919619,9.79116E+12,13910,전한길 지음,에스티앤북스(ST&BOOKS),20160710,"12,000","12,000",0점,19165,수험서/자격증
9,국내도서,아가씨 각본,89397241,9.78899E+12,3680,박찬욱.정서경 지음,그책,20160815,"14,000","12,600",700점,8209,예술/대중문화
10,국내도서,종의 기원,74920934,9.78896E+12,3810,정유정 지음,은행나무,20160514,"16,800","15,120",840점,43395,소설/시/희곡
11,국내도서,우리에겐 언어가 필요하다,88888336,9.7912E+12,3300,이민경 지음,봄알람,20160802,"12,000","10,800",600점,21323,사회과학
12,국내도서,BIGVOCA advanced,86888257,9.79116E+12,14740,"신영준 지음, 황지환.황예슬.김필립 감수",로크미디어,20160721,"12,000","10,800",600점,10767,외국어
13,국내도서,죽여 마땅한 사람들,86633143,9.79116E+12,3840,"피터 스완슨 지음, 노진선 옮김",푸른숲,20160718,"17,500","15,750",870점,11768,소설/시/희곡
14,국내도서,랑야방 : 권력의 기록 3,89286072,9.78895E+12,4820,"하이옌 지음, 전정은 옮김",마시멜로,20160812,"15,000","13,500",750점,2458,소설/시/희곡
15,국내도서,릿터 Littor 2016.8.9,88728753,,,릿터 편집부 지음,민음사,20160801,"10,000","8,000",300점,3113,소설/시/희곡
