ItemId,used_idx,delivery_fee,price,quality,store,url
1014210,1,2500,9400,중,중고매장부산 경성대.부경대역점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=275070008
1014210,10,2500,10300,상,중고매장인천송도점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=296472517
1014210,11,2500,10300,상,중고매장노원역점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=295738124
1014210,12,2500,10500,상,중고매장대전은행점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=264169244
1014210,13,2500,10500,상,중고매장청주점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=257352357
1014210,14,2500,10800,최상,중고매장천안신불당점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=297953154
1014210,15,2500,11000,최상,중고매장동탄2하나로마트점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=237861082
1014210,2,2500,9400,중,중고매장인천계산홈플러스점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=274817430
1014210,3,2500,9400,중,중고매장천호점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=274565557
1014210,4,2500,9600,중,중고매장전주점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=292517292
1014210,5,2500,9600,중,중고매장수유점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=287474689
1014210,6,2500,9800,중,중고매장창원상남점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=296945164
1014210,7,2500,9900,중,중고매장영등포점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=245180673
1014210,8,2500,10100,상,중고매장부천점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=287386442
1014210,9,2500,10100,상,중고매장부천점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=284467996
104098299,1,2500,8500,중,중고매장강서홈플러스점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=311025197
104098299,10,2500,9400,상,중고매장신림점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=321557417
104098299,11,2500,9400,상,중고매장영등포점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=320062734
104098299,12,2500,9400,상,중고매장신림점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=319124511
104098299,13,2500,9400,상,중고매장잠실롯데월드타워점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=315150604
