ItemId,used_idx,delivery_fee,price,quality,store,url
101833721,1,2500,14300,중,중고매장평택점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=312827472
101833721,10,2500,15200,중,중고매장이수역점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=315872110
101833721,11,2500,15200,중,중고매장대구동성로점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=315483660
101833721,12,2500,15900,상,중고매장광주충장로점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=317169885
101833721,13,2500,15900,상,중고매장대구동성로점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=316903741
101833721,14,2500,15900,상,중고매장광주상무점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=314267087
101833721,15,2500,16500,최상,중고매장종로점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=316509626
101833721,2,2500,14300,중,중고매장영등포점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=312582170
101833721,3,2500,14300,중,중고매장울산점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=310967479
101833721,4,2500,14300,중,중고매장대전시청역점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=309735319
101833721,5,2500,14300,중,중고매장평택점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=306652789
101833721,6,2500,14300,중,중고매장동탄2하나로마트점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=305302452
101833721,7,2500,14300,중,중고매장대전시청역점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=304871813
101833721,8,2500,15100,상,중고매장울산점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=311827084
101833721,9,2500,15200,중,중고매장천안신불당점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=316495353
1020939,1,2500,6700,중,중고매장부산 경성대.부경대역점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=339623952
