ItemId,used_idx,delivery_fee,price,quality,store,url
1001814,1,2500,6600,중,중고매장일산점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=290690266
1001814,10,2500,7400,상,중고매장인천구월점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=280731402
1001814,11,2500,7400,상,중고매장수유점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=280125087
1001814,12,2500,7400,상,중고매장청주점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=279567175
1001814,13,2500,7600,상,중고매장부천점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=296687849
1001814,14,2500,7600,중,중고매장천호점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=299161998
1001814,15,2500,7800,최상,중고매장마산합성점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=287725459
1001814,2,2500,7000,중,중고매장천호점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=290575314
1001814,3,2500,7000,중,중고매장광주충장로점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=287354070
1001814,4,2500,7000,중,중고매장목동점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=285187558
1001814,5,2500,7000,중,중고매장천호점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=284611217
1001814,6,2500,7000,중,중고매장평택점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=279871142
1001814,7,2500,7200,중,중고매장대학로점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=294890030
1001814,8,2500,7400,상,중고매장강서홈플러스점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=287667100
1001814,9,2500,7400,상,중고매장전주점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=285002639
103615866,1,2500,6900,중,중고매장신림점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=327474678
103615866,2,2500,7000,중,중고매장의정부홈플러스점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=337999061
103615866,3,2500,7200,상,중고매장부산서면동보점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=343051823
103615866,4,2500,7200,상,중고매장인천계산홈플러스점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=332891764
