순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
1,국내도서,그들이 말하지 않는 23가지,7835332,9.78896E+12,3320,"장하준 지음, 김희정.안세민 옮김",부키,20101104,"14,800","13,320",740점,31821,경제경영
2,국내도서,카산드라의 거울 1,8064341,9.78893E+12,4860,"베르나르 베르베르 지음, 임호경 옮김",열린책들,20101125,"11,800","10,620",590점,6359,소설/시/희곡
3,국내도서,이상한 나라의 앨리스,567959,9.78895E+12,73840,"루이스 캐롤 지음, 존 테니엘 그림, 김경미 옮김",비룡소,20050525,"17,000","15,300",850점,10897,어린이
4,국내도서,앤서니 브라운의 마술 연필,8254019,9.7889E+12,74800,"앤서니 브라운.꼬마 작가들 지음, 서애경 옮김",웅진주니어,20101129,"11,000","9,900",550점,9903,유아
5,국내도서,생각 버리기 연습,7768992,9.78895E+12,3400,"코이케 류노스케 지음, 유윤한 옮김",21세기북스,20100910,"12,000","10,800",600점,22180,자기계발
6,국내도서,공지영의 지리산 행복학교,8139479,9.78899E+12,3810,공지영 지음,오픈하우스,20101125,"15,800","14,220",790점,9530,에세이
7,국내도서,공부가 되는 세계 명화,8168790,9.78899E+12,63650,글공작소 지음,아름다운사람들,20101216,"18,000","16,200",900점,12758,어린이
8,국내도서,종이 여자,8260410,9.78898E+12,3860,"기욤 뮈소 지음, 전미연 옮김",밝은세상,20101214,"12,000","10,800",600점,11931,소설/시/희곡
9,국내도서,브리다,7880484,9.78895E+12,3890,"파울로 코엘료 지음, 권미선 옮김",문학동네,20101020,"15,000","13,500",750점,10122,소설/시/희곡
10,국내도서,허수아비춤,7772345,9.78894E+12,3810,조정래 지음,문학의문학,20101004,"12,000","10,800",600점,11273,소설/시/희곡
11,국내도서,"국어 교과서 작품 읽기 중1 세트 (최신판, 전3권) (특별부록 : 국어 교과서 작품 읽기 100% 활용하기)",6951283,9.78894E+12,43810,김규중 외 엮음,창비,20121120,"30,000","27,000","1,500점",14615,청소년
12,국내도서,리딩으로 리드하라,8048868,9.78895E+12,3320,이지성 지음,문학동네,20101117,"15,000","13,500",750점,29759,자기계발
13,국내도서,내 젊은 날의 숲,8002369,9.78895E+12,3810,김훈 지음,문학동네,20101110,"12,000","10,800",600점,5832,소설/시/희곡
14,국내도서,내 인생에 힘이 되어준 한마디,630964,9.78899E+12,3810,정호승 지음,비채,20060308,"10,500","9,450",520점,23952,에세이
15,국내도서,소년을 위로해줘,8150485,9.78895E+12,3810,은희경 지음,문학동네,20101125,"14,800","13,320",740점,4456,소설/시/희곡
16,국내도서,4개의 통장,3029790,9.78899E+12,3320,고경호 지음,다산북스,20090110,"16,000","14,400",800점,33395,경제경영
17,국내도서,아웃라이어,3010785,9.78893E+12,3320,"말콤 글래드웰 지음, 노정태 옮김, 최인철 감수",김영사,20090115,"13,000","11,700",650점,25364,경제경영
18,국내도서,서른과 마흔 사이,7680613,9.78899E+12,13320,"오구라 히로시 지음, 박혜령 옮김",토네이도,20100920,"12,000","10,800",600점,5797,자기계발
19,국내도서,FBI 행동의 심리학,7725851,9.7889E+12,3320,"조 내버로 & 마빈 칼린스 지음, 박정길 옮김",리더스북,20100913,"14,000","12,600",700점,18742,자기계발
20,국내도서,1Q84 3,7351249,9.78895E+12,4830,"무라카미 하루키 지음, 양윤옥 옮김",문학동네,20100725,"15,800","14,220",790점,34091,소설/시/희곡
21,국내도서,아름다운 마무리,2811362,9.789E+12,3810,법정(法頂) 지음,문학의숲,20081115,"11,500","10,350",570점,27068,에세이
22,국내도서,아깝다 학원비!,8068053,9.78899E+12,3000,사교육걱정없는세상 엮음,비아북,20101122,"13,000","11,700",650점,3278,좋은부모
23,국내도서,"국어 교과서 작품 읽기 고등 세트 (최신판, 전5권) (특별부록 : 국어 교과서 작품 읽기 고등 가이드북)",8060738,9.78894E+12,43810,고화정 외 엮음,창비,20101123,"55,000","49,500","2,750점",5154,청소년
24,국내도서,왜 세계의 절반은 굶주리는가?,894530,9.78899E+12,3300,"장 지글러 지음, 유영미 옮김, 우석훈 해제, 주경복 부록",갈라파고스,20070312,"9,800","8,820",490점,41005,사회과학
25,국내도서,해커스 토익 Reading (단어암기장 및 해설서 포함) (Hackers TOEIC Reading),2718765,9.78899E+12,13740,데이빗 조 (David Cho) 지음,해커스어학연구소(Hackers),20081101,"18,800","16,920",940점,32899,외국어
26,국내도서,스무살에 알았더라면 좋았을 것들,7114952,9.7889E+12,3320,"티나 실리그 지음, 이수경 옮김",엘도라도,20100621,"12,000","10,800",600점,14104,자기계발
27,국내도서,그냥,7954108,9.78899E+12,3810,박칼린 지음,달,20101110,"14,000","12,600",700점,4355,에세이
28,국내도서,일 잘하는 사람보다 말 잘하는 사람이 이긴다,7461499,9.78896E+12,13320,"오쿠시 아유미 지음, 정은지 옮김",예문,20100820,"7,500","6,750",370점,9199,자기계발
