순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
1,국내도서,2016 제7회 젊은작가상 수상작품집,81528437,9788954640190,3810,김금희 외 지음,문학동네,20160412,"12,000","10,800",600점,7282,소설/시/희곡
2,국내도서,태양의 후예 Photo Essay,81309221,9788960869288,3810,"태양의 후예 문전사.NEW 지음, 임효선 사진, NEW",위즈덤하우스,20160430,"18,000","16,200",900점,3397,에세이
3,국내도서,완벽하지 않은 것들에 대한 사랑,75436477,9791195322183,3810,"혜민 지음, 이응견 그림",수오서재,20160203,"14,800","13,320",740점,37518,에세이
4,국내도서,미움받을 용기 (반양장),48463031,9788996991342,13180,"기시미 이치로 외 지음, 전경아 옮김, 김정운 감수",인플루엔셜(주),20141117,"14,900","13,410",740점,104677,인문학
5,국내도서,웬만해선 아무렇지 않다,77794737,9788960902572,3810,"이기호 지음, 박선경 그림",마음산책,20160225,"12,500","11,250",620점,7708,소설/시/희곡
6,국내도서,채식주의자,1000152,9788936433598,3810,한강 지음,창비,20071030,"12,000","10,800",600점,57521,소설/시/희곡
7,국내도서,초판본 하늘과 바람과 별과 詩,72369420,9788998046682,4810,윤동주 지음,소와다리,20160130,"9,800","8,820",490점,54069,소설/시/희곡
8,국내도서,지적 대화를 위한 넓고 얕은 지식 : 현실 세계 편 (반양장),49481412,9788994120966,13100,채사장 지음,한빛비즈,20141124,"16,000","14,400",800점,64385,인문학
9,국내도서,직업으로서의 소설가,81267538,9788972757719,3830,"무라카미 하루키 지음, 양윤옥 옮김",현대문학,20160425,"16,800","15,120",840점,20799,에세이
10,국내도서,2016 이동기 기적의 특강 핵심요약집,79068793,9791156176145,13740,이동기 지음,에스티앤북스(ST&BOOKS),20160309,"10,000","10,000",0점,4067,수험서/자격증
11,국내도서,다시 봄이 올 거예요,80284936,9788936472832,3300,416세월호참사 작가기록단 지음,창비,20160411,"18,000","16,200",180점,2646,에세이
12,국내도서,임경선의 도쿄,81466747,9791195776108,3980,임경선 지음,마틸다,20160406,"13,000","11,700",650점,1058,여행
13,국내도서,할머니가 미안하다고 전해달랬어요,79803644,9791130607887,3850,"프레드릭 배크만 지음, 이은선 옮김",다산책방,20160404,"14,800","13,320",740점,6109,소설/시/희곡
14,국내도서,노 게임 노 라이프 8,81311793,9791131942338,4830,"카미야 유우 지음, 김완 옮김",영상출판미디어(주),20160411,"7,000","6,300",350점,3738,소설/시/희곡
15,국내도서,지적 대화를 위한 넓고 얕은 지식 : 현실 너머 편 (반양장),51776678,9788994120997,13100,채사장 지음,한빛비즈,20150201,"16,000","14,400",800점,40034,인문학
16,국내도서,나미야 잡화점의 기적 (양장),21753305,9788972756194,3830,"히가시노 게이고 지음, 양윤옥 옮김",현대문학,20121219,"14,800","13,320",740점,110973,소설/시/희곡
17,국내도서,5년 후 나에게 - Q&A a day,69169295,9791158510244,14190,"포터 스타일 지음, 정지현 옮김",토네이도,20151116,"14,800","13,320",740점,30137,자기계발
18,국내도서,2016 전한길 한국사 합격생 필기노트,62519816,9791156173601,13,전한길 지음,에스티앤북스(ST&BOOKS),20150710,"12,000","10,800",600점,17541,수험서/자격증
19,국내도서,"세월호, 그날의 기록",79172542,9791195716005,3300,진실의 힘 세월호 기록팀 지음,진실의힘,20160310,"25,000","22,500","1,250점",3926,사회과학
20,국내도서,사피엔스 (무선본),56868780,9788934972464,3900,"유발 하라리 지음, 조현욱 옮김, 이태수 감수",김영사,20151123,"22,000","19,800","1,100점",79325,인문학
21,국내도서,소드 오라토리아 5,81544477,9791157102747,4830,"오모리 후지노 지음, 김완 옮김, 하이무라 키요타카 그림",㈜소미미디어,20160412,"7,000","6,300",350점,1621,소설/시/희곡
22,국내도서,월간순정 노자키 군 7,80801986,9791125649663,7650,츠바키 이즈미 글.그림,학산문화사(만화),20160329,"5,500","4,950",270점,4084,만화
23,국내도서,맛 보장 김치,80733915,9791195655519,13590,당근정말시러 지음,빛날희,20160411,"28,000","25,200","1,400점",4743,요리/살림
24,국내도서,2016 선재국어 나침판 실전모의고사 Vol.1,78495290,9791156176077,13710,이선재 지음,에스티앤북스(ST&BOOKS),20160310,"18,000","18,000",0점,3819,수험서/자격증
25,국내도서,노 게임 노 라이프 8 특별판,81301785,8809497390005,1,"카미야 유우 지음, 김완 옮김",영상출판미디어(주),20160411,"31,900","28,710","1,590점",1306,소설/시/희곡
26,국내도서,미라클 모닝,77477324,9791157841110,13320,"할 엘로드 지음, 김현수 옮김",한빛비즈,20160222,"14,800","13,320",740점,19075,자기계발
27,국내도서,백귀야행 24,81526108,9788952775979,7830,이마 이치코 지음,시공사(만화),20160425,"5,000","4,500",250점,2466,만화
28,국내도서,조선왕조실톡 3,81552825,9791186940099,4910,"무적핑크 지음, 와이랩(YLAB) 기획, 이한 해설",위즈덤하우스,20160415,"13,000","11,700",650점,5006,역사
29,국내도서,미움받을 용기 2 (반양장),81236838,9791186560129,3180,"기시미 이치로.고가 후미타케 지음, 전경아 옮김",인플루엔셜(주),20160430,"14,900","13,410",740점,21262,인문학
30,국내도서,필리버스터,79175416,9791195686803,3300,이김 편집부 엮음,이김,20160316,"33,000","29,700",300점,3330,사회과학
31,국내도서,2016 선재국어 약점체크 반쪽 모의고사,76074454,9791156175728,13710,이선재.선재국어연구소 엮음,에스티앤북스(ST&BOOKS),20160210,"17,000","15,300",850점,3579,수험서/자격증
32,국내도서,2016 한 권으로 정리하는 선재국어 마무리,73428553,9791156175162,13710,이선재 지음,에스티앤북스(ST&BOOKS),20160110,"18,000","16,200",900점,4762,수험서/자격증
33,국내도서,시원찮은 그녀를 위한 육성방법 8,81049863,9791159810107,4830,"마루토 후미아키 지음, 이승원 옮김, 미사키 쿠레히토 그림",디앤씨미디어(주)(D&C미디어),20160410,"6,800","6,120",340점,2401,소설/시/희곡
34,국내도서,이 멋진 세계에 폭염을! 2,81049776,9791159810046,4830,"아카츠키 나츠메 지음, 이승원 옮김, 미시마 쿠로네 그림",디앤씨미디어(주)(D&C미디어),20160410,"6,800","6,120",340점,2901,소설/시/희곡
35,국내도서,나의 히어로 아카데미아 6,81061435,9791136799579,7830,호리코시 코헤이 지음,서울미디어코믹스(서울문화사),20160401,"6,000","5,400",300점,5766,만화
36,국내도서,나쁜 페미니스트,79080609,9791195716937,3300,"록산 게이 지음, 노지양 옮김",사이행성,20160314,"15,800","14,220",790점,19748,사회과학
37,국내도서,시트러스 citrus 1,81686176,9791187266846,7830,"사부로우타 지음, 정효진 옮김",레진코믹스(레진엔터테인먼트),20160419,"7,500","6,750",370점,1182,만화
38,국내도서,2016 해동한국사 X-FILE 실전동형모의고사,78526339,9791156176046,13910,신영식 지음,에스티앤북스(ST&BOOKS),20160310,"15,000","15,000",0점,1470,수험서/자격증
39,국내도서,라플라스의 마녀,72885569,9788972757573,3830,"히가시노 게이고 지음, 양윤옥 옮김",현대문학,20160111,"16,800","15,120",840점,22699,소설/시/희곡
40,국내도서,원펀맨 One Punch Man 10,80206882,9791133415878,7830,"ONE 지음, 무라타 유스케 그림",대원씨아이(만화),20160321,"5,000","4,500",250점,4809,만화
41,eBook,젊은 작가의 책,76563192,9788954639576,5800,문학동네 엮음,문학동네,20160201,0,0,0점,37810,인문학
42,국내도서,나는 단순하게 살기로 했다,70924795,9791186805114,3190,"사사키 후미오 지음, 김윤경 옮김",비즈니스북스,20151210,"13,800","12,420",690점,13538,자기계발
43,국내도서,2016 전한길 한국사 4.0 실전동형모의고사,73584715,9791156175568,13910,전한길 지음,에스티앤북스(ST&BOOKS),20160110,"15,000","13,500",750점,4164,수험서/자격증
44,국내도서,보통의 존재,4785218,9788993928037,3800,이석원 지음,달,20091104,"13,000","11,700",650점,22231,에세이
45,국내도서,열심히 하지 않습니다,78313996,9788932473314,3830,"사노 요코 지음, 서혜영 옮김",을유문화사,20160325,"13,800","12,420",690점,3386,에세이
46,국내도서,도쿄 구울:re 5,81312320,9791133417346,7830,이시다 스이 지음,대원씨아이(만화),20160405,"4,800","4,320",240점,1158,만화
47,국내도서,나는 왜 저 인간이 싫을까?,80758214,9791157031795,3190,"오카다 다카시 지음, 김해용 옮김",동양북스(동양문고),20160410,"13,000","11,700",650점,1471,자기계발
48,국내도서,2016 전한길 한국사 3.0 기출문제집,66726600,9791156174431,13910,전한길 지음,에스티앤북스(ST&BOOKS),20150930,"28,000","25,200","1,400점",7831,수험서/자격증
49,국내도서,초판본 사슴,76625736,9788998046699,4810,백석 지음,소와다리,20160225,"9,800","8,820",490점,14030,소설/시/희곡
