순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
"1","국내도서","사랑하라 한번도 상처받지 않은 것처럼","549492","9788995501474","03810","류시화 엮음","오래된미래","20050326","10,000","9,000","500점","41263","소설/시/희곡"
"2","국내도서","만화 박정희 1","558970","9788959400010","07340","백무현 지음, 박순찬 그림, 민족문제연구소, 뉴스툰 기획","시대의창","20050516","9,900","8,910","490점","1805","사회과학"
"3","국내도서","살아 있는 동안 꼭 해야 할 49가지","531914","9788989313496","03810","탄줘잉 엮음, 김명은 옮김","위즈덤하우스","20041220","8,800","7,920","440점","24579","자기계발"
"4","국내도서","젊은 날의 깨달음","558856","9788959060085","03810","조정래.홍세화.정혜신 외 지음","인물과사상사","20050507","10,000","9,000","500점","2245","에세이"
"5","국내도서","블루 오션 전략","549294","9788970856575","93320","김위찬 외 지음, 강혜구 옮김","교보문고(단행본)","20050408","17,000","15,300","850점","15383","경제경영"
"6","국내도서","미운오리새끼의 출근","550808","9788984984127","03320","메트 노가드 지음, 안진환 옮김","생각의나무","20050403","10,000","9,000","500점","5249","자기계발"
"7","국내도서","우리들의 행복한 시간","553004","9788971844298","03810","공지영 지음","푸른숲","20050418","9,500","8,550","470점","30113","소설/시/희곡"
"8","국내도서","아이 안에 숨어 있는 두뇌의 힘을 키워라","544619","9788956990286","03370","이승헌 지음","한문화","20050221","9,800","8,820","490점","6100","좋은부모"
"9","국내도서","내 슬픈 창녀들의 추억","555927","9788937480645","03870","가브리엘 가르시아 마르케스 지음, 송병선 옮김","민음사","20050425","15,000","13,500","750점","4034","소설/시/희곡"
"10","국내도서","공부의 비결","556397","9788975274770","03850","세바스티안 라이트너 지음, 안미란 옮김","들녘","20050425","12,000","10,800","600점","2383","자기계발"
"11","국내도서","하늘이 낸 세상 구원의 공식 (반양장)","555850","9788987523187","03100","우명 지음","참출판사","20050418","9,800","8,820","490점","3703","종교/역학"
"12","국내도서","CEO 안철수, 지금 우리에게 필요한 것은","531142","9788934917205","03320","안철수 지음","김영사","20041216","10,900","9,810","540점","16268","자기계발"
"13","국내도서","설득의 심리학","376342","9788950905224","13320","로버트 치알디니 지음, 이현우 옮김","21세기북스","20020930","12,000","10,800","600점","45506","자기계발"
"14","국내도서","다 빈치 코드 2","497194","9788957590522","04840","댄 브라운 지음, 양선아 옮김","북스캔(대교북스캔)","20040705","7,800","7,020","390점","25787","소설/시/희곡"
"15","국내도서","다 빈치 코드 1","497193","9788957590515","04840","댄 브라운 지음, 양선아 옮김, 이창식 번역 감수","북스캔(대교북스캔)","20040705","7,800","7,020","390점","25516","소설/시/희곡"
"16","국내도서","연금술사","307361","9788982814471","03890","파울로 코엘료 지음, 최정수 옮김","문학동네","20011201","12,000","10,800","600점","83199","소설/시/희곡"
"17","국내도서","목적이 이끄는 삶 (반양장)","398903","9788938810618","03230","릭 워렌 지음","디모데","20030125","12,000","10,800","600점","24425","종교/역학"
"18","국내도서","2,000원으로 밥상차리기","440625","9788931426243","13590","김용환 지음","영진.com(영진닷컴)","20031115","8,800","7,920","440점","28490","요리/살림"
"19","국내도서","잭 웰치 위대한 승리","557213","9788935206032","03320","잭 웰치.수지 웰치 지음, 김주현 옮김","청림출판","20050505","16,800","15,120","840점","2929","경제경영"
"20","국내도서","스펀지 2","558358","9788970904177","03800","KBS 스펀지 제작팀 엮음","동아일보사","20050501","8,500","7,650","420점","3426","건강/취미"
"21","국내도서","호밀밭의 파수꾼","279711","9788937460470","04840","J.D. 샐린저 지음, 공경희 옮김","민음사","20010530","8,000","7,200","400점","55877","소설/시/희곡"
"22","국내도서","놀이와 예술 그리고 상상력","549553","9788958620334","03600","진중권 지음","휴머니스트","20050319","15,000","13,500","750점","7033","인문학"
"23","국내도서","문학의 숲을 거닐다","548144","9788946415041","03810","장영희 지음","샘터사","20050314","12,000","10,800","600점","14552","에세이"
"24","국내도서","산벚나무의 저녁","432835","9788936422288","03810","장철문 지음","창비","20030922","6,000","5,700","300점","321","소설/시/희곡"
"25","국내도서","사막을 건너는 여섯가지 방법","538201","9788934916918","03320","스티브 도나휴 지음, 고상숙 옮김","김영사","20050115","9,900","8,910","490점","7624","에세이"
"26","국내도서","세계의 동화","555578","9788972753179","03850","크리스치안 슈트리히 지음, 김재혁 옮김, 타치아나 하우프트만 그림","현대문학","20050426","58,000","52,200","2,900점","1621","소설/시/희곡"
"27","국내도서","칭찬은 고래도 춤추게 한다","395888","9788950905507","13320","켄 블랜차드 외 지음, 조천제 옮김","21세기북스","20030114","10,000","9,000","500점","29039","경제경영"
"28","국내도서","미쳐야 미친다","479366","9788987787848","03810","정민 지음","푸른역사","20040403","11,900","10,710","590점","16216","역사"
"29","국내도서","선물","448034","9788957572184","03800","스펜서 존슨 지음, 형선호 옮김","랜덤하우스코리아","20031215","8,500","7,650","420점","22594","자기계발"
"30","국내도서","틱낫한 스님이 읽어주는 법화경","558480","9788976772053","03220","틱낫한 지음, 박윤정 옮김","명진출판사","20050430","10,000","9,000","500점","1220","종교/역학"
"31","국내도서","20세기 소년 18","558330","9788952968210","07830","우라사와 나오키 지음, 서현아 옮김","학산문화사(만화)","20050429","3,500","3,150","170점","783","만화"
"32","국내도서","미실","544222","9788974562700","03810","김별아 지음","문이당","20050228","9,500","8,550","470점","12342","소설/시/희곡"
"33","국내도서","우리가 정말 알아야 할 우리 옛이야기 백가지 1","189898","9788932312712","03810","이우정 그림, 서정오 글","현암사","19971205","12,000","10,800","600점","11078","소설/시/희곡"
"34","국내도서","바람의 그림자 1","551717","9788932015903","04870","카를로스 루이스 사폰 지음, 정동섭 옮김","문학과지성사","20050328","10,000","9,000","500점","4141","소설/시/희곡"
"35","국내도서","하늘에 속한 사람","508668","9788936502140","03230","윈 형제.폴 해터웨이 지음, 고석만 옮김","홍성사","20040730","14,000","12,600","700점","6509","종교/역학"
"36","국내도서","바람의 그림자 2","551752","9788932015910","04870","카를로스 루이스 사폰 지음, 정동섭 옮김","문학과지성사","20050328","10,000","9,000","500점","3634","소설/시/희곡"
"37","국내도서","정보처리기사 필기 스피드 총정리","540219","9788931430783","","박영배 외 지음","영진.com(영진닷컴)","20050130","13,000","11,700","650점","897","수험서/자격증"
