순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
"1","국내도서","정의란 무엇인가","7092756","9788934939603","03330","마이클 샌델 지음, 이창신 옮김","김영사","20100526","15,000","13,500","750점","63281","인문학"
"2","국내도서","1Q84 3","7351249","9788954611800","04830","무라카미 하루키 지음, 양윤옥 옮김","문학동네","20100725","15,800","14,220","790점","34091","소설/시/희곡"
"3","국내도서","김대중 자서전 - 전2권","7339497","9788964360163","04810","김대중 지음","삼인","20100726","55,000","49,500","2,750점","6948","사회과학"
"4","국내도서","네가 어떤 삶을 살든 나는 너를 응원할 것이다","1957469","9788996047636","03800","공지영 지음","오픈하우스","20080324","14,400","12,960","720점","35351","에세이"
"5","국내도서","못 가본 길이 더 아름답다","7465374","9788972754671","03810","박완서 지음","현대문학","20100802","16,000","14,400","800점","19661","에세이"
"6","국내도서","4개의 통장","3029790","9788993285550","03320","고경호 지음","다산북스","20090110","16,000","14,400","800점","33395","경제경영"
"7","국내도서","1Q84 1","4342463","9788954608640","04830","무라카미 하루키 지음, 양윤옥 옮김","문학동네","20090825","14,800","13,320","740점","47124","소설/시/희곡"
"8","국내도서","고우영 삼국지 三國志 세트 - 전10권","380959","9788959191291","07810","고우영 지음","애니북스","20070220","90,000","81,000","4,500점","5801","만화"
"9","국내도서","좋은 문장을 쓰기 위한 우리말 풀이사전","519346","9788974832285","01710","박남일 지음","서해문집","20041007","14,900","13,410","740점","7613","인문학"
"10","국내도서","범죄 수학","7406842","9788959791927","13410","리스 하스아우트 지음, 오혜정 옮김, 남호영 감수","Gbrain(지브레인)","20100723","15,000","13,500","750점","7895","청소년"
"11","국내도서","브리 태너","7498487","9788937832970","03840","스테프니 메이어 지음, 이원열 옮김","북폴리오","20100810","12,000","10,800","600점","3243","소설/시/희곡"
"12","국내도서","스무살에 알았더라면 좋았을 것들","7114952","9788901108384","03320","티나 실리그 지음, 이수경 옮김","엘도라도","20100621","12,000","10,800","600점","14104","자기계발"
"13","국내도서","매일 먹어도 질리지 않는 대표 밥반찬","4063394","9788901095974","14290","웅진리빙하우스 편집부 지음","웅진리빙하우스","20090528","3,000","2,700","150점","3018","요리/살림"
"14","국내도서","1Q84 2","4342497","9788954608657","04830","무라카미 하루키 지음, 양윤옥 옮김","문학동네","20090908","14,800","13,320","740점","41269","소설/시/희곡"
"15","국내도서","듀이 : 세계를 감동시킨 도서관 고양이","3085980","9788901091693","03840","비키 마이런.브렛 위터 지음, 배유정 옮김","갤리온","20090202","13,000","11,700","650점","9429","에세이"
"16","국내도서","은하수를 여행하는 히치하이커를 위한 안내서 - 합본","607418","9788970135472","03840","더글러스 애덤스 지음, 김선형 외 옮김","책세상","20051219","38,000","34,200","1,900점","19101","소설/시/희곡"
"17","국내도서","영어 낭독 훈련 실천 다이어리 - 전3권 (책 + MP3 CD 1장)","7055120","9788960491533","18740","박광희. 캐나다 교사 영낭훈 연구팀 지음","사람in","20100519","18,000","16,200","900점","9232","외국어"
"18","국내도서","바보처럼 공부하고 천재처럼 꿈꿔라","869542","9788976772435","03810","신웅진 지음","명진출판사","20070103","10,000","9,000","500점","42433","청소년"
"19","국내도서","강남몽","7214133","9788936433765","03810","황석영 지음","창비","20100625","18,000","16,200","900점","7409","소설/시/희곡"
"20","국내도서","카네기 인간관계론 (반양장)","528941","9788956370590","04320","데일 카네기 지음, 최염순 옮김","씨앗을뿌리는사람","20041125","12,000","10,800","600점","36179","자기계발"
"21","국내도서","Why 유시민","7564842","9788996489603","03340","서영석 지음","리얼텍스트","20100818","14,000","12,600","700점","756","사회과학"
"22","국내도서","세 잔의 차","3246340","9788957091463","03840","그레그 모텐슨.데이비드 올리비에 렐린 지음, 권영주 옮김","이레","20090213","15,000","13,500","750점","3727","에세이"
"23","국내도서","어디선가 나를 찾는 전화벨이 울리고","6971722","9788954611275","03810","신경숙 지음","문학동네","20100517","16,500","14,850","820점","17698","소설/시/희곡"
