ItemId,used_idx,delivery_fee,price,quality,store,url
100852959,1,2500,6500,중,중고매장동탄2하나로마트점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=322499901
1017701,1,2500,5000,중,중고매장대학로점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=311056342
1017701,2,2500,5600,상,중고매장목동점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=314409222
1017701,3,2500,5700,최상,중고매장대구동성로점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=303593600
1017701,4,2500,5900,상,중고매장부산서면역점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=322508732
1017701,5,2500,5900,상,중고매장인천청라점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=321851334
1017701,6,2500,6100,최상,중고매장신림점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=322479442
1030979,1,2500,7600,중,중고매장김해점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=323019585
1030979,10,2500,8000,상,중고매장서울대입구역점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=333883000
1030979,11,2500,8000,상,중고매장부산서면역점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=333017901
1030979,12,2500,8500,중,중고매장화정점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=152786656
1030979,13,2500,8600,상,중고매장천안신불당점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=176980362
1030979,14,2500,8600,상,중고매장천안신불당점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=175814985
1030979,15,2500,8600,상,중고매장대구동성로점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=169610066
1030979,2,2500,7600,중,중고매장부산 경성대.부경대역점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=321215939
1030979,3,2500,7600,중,중고매장동대구역점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=313712491
1030979,4,2500,7900,상,중고매장부산덕천점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=320610490
1030979,5,2500,7900,상,중고매장영등포점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=317974872
1030979,6,2500,8000,상,중고매장수원시청역점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=336786807
1030979,7,2500,8000,상,중고매장인천송도점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=336685091
1030979,8,2500,8000,상,중고매장인천계산홈플러스점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=336329607
1030979,9,2500,8000,상,중고매장수원시청역점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=336143049
105352227,1,2500,7600,중,중고매장종로점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=307835110
105352227,10,2500,8300,최상,중고매장동탄2하나로마트점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=287993769
105352227,11,2500,8400,최상,중고매장수원점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=307537407
105352227,12,2500,8400,최상,중고매장산본점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=303554941
105352227,13,2500,8400,최상,중고매장연신내점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=295624336
105352227,14,2500,8400,최상,중고매장동탄점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=294855142
105352227,15,2500,8400,상,중고매장목동점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=299478967
105352227,2,2500,7600,중,중고매장대전시청역점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=295397830
105352227,3,2500,8000,상,중고매장광주충장로점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=303273262
105352227,4,2500,8000,상,중고매장대구동성로점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=300924771
105352227,5,2500,8000,상,중고매장대전은행점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=300360240
105352227,6,2500,8000,상,중고매장창원상남점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=300066883
105352227,7,2500,8000,상,중고매장목동점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=299405494
105352227,8,2500,8000,상,중고매장인천구월점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=298857974
105352227,9,2500,8000,상,중고매장청주점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=297130700
105802,1,2500,1600,상,중고매장강남점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=341261431
105978,1,2500,2200,중,중고매장부산 경성대.부경대역점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=271141948
105978,2,2500,2900,중,중고매장잠실새내역점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=318950581
105978,3,2500,2900,중,중고매장신림점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=317537338
105978,4,2500,3400,중,중고매장천안신불당점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=325442352
105978,5,2500,3400,중,중고매장잠실새내역점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=319604491
105978,6,2500,3600,상,중고매장범계점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=313427544
107339,1,2500,2900,중,중고매장수원시청역점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=335534562
108823169,1,2500,9900,중,중고매장대전시청역점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=335468359
108823169,10,2500,10800,최상,중고매장인천계산홈플러스점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=335676435
108823169,11,2500,10800,최상,중고매장동대구역점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=335636024
108823169,12,2500,10800,최상,중고매장인천계산홈플러스점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=335485079
108823169,13,2500,10800,최상,중고매장평택점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=333363621
108823169,14,2500,10800,상,중고매장수원시청역점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=334936587
108823169,15,2500,10800,상,중고매장인천청라점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=334104381
108823169,2,2500,9900,중,중고매장목동점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=335181717
108823169,3,2500,9900,중,중고매장대구동성로점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=333960627
108823169,4,2500,10400,상,중고매장잠실새내역점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=335542729
108823169,5,2500,10400,상,중고매장동탄2하나로마트점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=335513484
108823169,6,2500,10400,상,중고매장전주점,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=335071262
